"Participant","Group","Block","TrialNum","TrialNumByLL","LikelihoodSD","LLType","LLMean","LSD","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","Outlier"
137,"A",1,38,19,0.06,"Narrow",0.072389,0.089153,0.046224,0.122286,0.006094,0.084548,0.102791,0.079,"hit",0.006612,"no"
137,"A",1,39,20,0.06,"Narrow",-0.06126,0.11911,-0.161358,-0.036651,-0.072308,-0.004535,-0.031446,-0.056946,"hit",0.004314,"no"
137,"A",1,41,21,0.06,"Narrow",0.053456,0.129281,0.108778,0.107907,0.010848,-0.03983,0.079576,0.049955,"hit",-0.003501,"no"
137,"A",1,42,22,0.06,"Narrow",0.002244,0.073177,0.030163,-0.053751,0.002094,0.039897,-0.007183,0.006415,"hit",0.004171,"no"
137,"A",1,44,23,0.06,"Narrow",0.019618,0.109332,0.052749,-0.054254,-0.021223,0.079749,0.041068,0.025307,"hit",0.005689,"no"
137,"A",1,48,24,0.06,"Narrow",0.00823,0.130391,-0.094906,0.061637,0.066642,-0.001777,0.009555,-0.004192,"hit",-0.012422,"no"
137,"A",1,50,25,0.06,"Narrow",0.041394,0.095225,0.092754,0.028544,-0.035825,0.047751,0.073748,0.067546,"miss",0.026152,"no"
137,"A",1,52,26,0.06,"Narrow",-0.039723,0.114494,0.025751,-0.025058,-0.127065,-0.066109,-0.006131,-0.068811,"miss",-0.029088,"yes"
137,"A",1,53,27,0.06,"Narrow",0.03496,0.036798,0.048241,0.049826,0.006607,0.023944,0.04618,0.032466,"hit",-0.002494,"no"
137,"A",1,55,28,0.06,"Narrow",0.000007,0.088282,0.032701,-0.013663,0.031284,-0.073637,0.023351,0.011487,"hit",0.011479,"no"
137,"A",1,57,29,0.06,"Narrow",0.049285,0.136585,0.024222,0.103777,0.153137,-0.001372,-0.033338,0.040695,"hit",-0.00859,"no"
137,"A",1,58,30,0.06,"Narrow",-0.04028,0.129034,-0.120958,-0.061895,0.041585,-0.084263,0.02413,-0.037375,"hit",0.002906,"no"
137,"A",1,59,31,0.06,"Narrow",0.067087,0.046196,0.100483,0.08403,0.058751,0.042955,0.049215,0.065698,"hit",-0.001389,"no"
137,"A",1,61,32,0.06,"Narrow",-0.06325,0.148169,-0.040753,-0.163478,-0.135397,0.003651,0.01973,-0.03663,"miss",0.02662,"no"
137,"A",1,62,33,0.06,"Narrow",0.0827,0.107507,0.013433,0.10451,0.133595,0.136357,0.025606,0.111864,"miss",0.029164,"no"
137,"A",1,63,34,0.06,"Narrow",0.025213,0.140888,0.002156,0.118708,-0.074401,0.050709,0.028893,0.041637,"miss",0.016423,"no"
137,"A",1,66,35,0.06,"Narrow",-0.056251,0.115511,-0.132702,-0.027708,-0.02248,-0.119773,0.02141,-0.042126,"hit",0.014125,"no"
137,"A",1,67,36,0.06,"Narrow",0.079926,0.091033,0.025801,0.039242,0.078784,0.060547,0.195258,0.058211,"miss",-0.021715,"no"
137,"A",1,73,37,0.06,"Narrow",-0.015798,0.071102,0.019468,-0.036415,-0.006866,0.030049,-0.085226,-0.006856,"hit",0.008943,"no"
137,"A",1,75,38,0.06,"Narrow",-0.020624,0.068284,-0.039529,-0.052603,-0.02944,0.035967,-0.017516,-0.018834,"hit",0.00179,"no"
137,"A",1,77,39,0.06,"Narrow",0.085425,0.09184,0.090679,0.122988,0.060446,0.152898,0.000115,0.058884,"miss",-0.026541,"yes"
137,"A",1,80,40,0.06,"Narrow",0.031884,0.032859,0.014823,0.028145,0.01356,0.050014,0.05288,0.032457,"hit",0.000572,"no"
145,"A",1,2,1,0.06,"Narrow",-0.010757,0.093081,-0.065372,-0.013668,0.039163,0.041117,-0.055025,-0.007326,"hit",0.003431,"no"
145,"A",1,3,2,0.06,"Narrow",0.001105,0.0934,0.034787,-0.046543,0.061228,0.023847,-0.067793,0.032932,"miss",0.031827,"no"
145,"A",1,5,3,0.06,"Narrow",-0.009706,0.08677,0.004413,0.020716,-0.072227,0.037988,-0.039417,-0.039577,"miss",-0.029871,"no"
145,"A",1,8,4,0.06,"Narrow",0.044413,0.106051,0.093924,-0.008264,0.008459,0.111714,0.016233,0.021103,"miss",-0.02331,"no"
145,"A",1,12,5,0.06,"Narrow",-0.012868,0.048007,0.018592,-0.04112,-0.031982,-0.000707,-0.009122,-0.003664,"hit",0.009204,"no"
145,"A",1,13,6,0.06,"Narrow",-0.008773,0.190223,-0.030048,0.04329,0.115328,-0.141032,-0.031401,0.007274,"miss",0.016047,"no"
145,"A",1,14,7,0.06,"Narrow",-0.029803,0.106251,-0.114329,-0.031972,0.00626,-0.062822,0.053846,0.000059,"miss",0.029862,"no"
145,"A",1,15,8,0.06,"Narrow",-0.039041,0.099027,0.014682,-0.090365,-0.038021,0.018809,-0.100311,-0.011925,"miss",0.027116,"no"
145,"A",1,17,9,0.06,"Narrow",-0.035331,0.051004,-0.027321,-0.067023,-0.000295,-0.052558,-0.029459,-0.035723,"hit",-0.000392,"no"
145,"A",1,22,10,0.06,"Narrow",-0.012906,0.122937,-0.038179,-0.113444,-0.022978,0.035675,0.074398,-0.025786,"hit",-0.01288,"no"
145,"A",1,25,11,0.06,"Narrow",-0.008468,0.119602,-0.0185,-0.065228,0.052637,-0.083446,0.072199,0.000107,"hit",0.008575,"no"
145,"A",1,26,12,0.06,"Narrow",0.015302,0.075736,0.078231,0.019987,0.012152,-0.024616,-0.009243,0.024486,"hit",0.009183,"no"
145,"A",1,27,13,0.06,"Narrow",-0.059788,0.073724,-0.022064,-0.014975,-0.046914,-0.075116,-0.139871,-0.070674,"hit",-0.010886,"no"
145,"A",1,28,14,0.06,"Narrow",0.047649,0.05138,0.061366,0.005367,0.033289,0.06468,0.073545,0.041131,"hit",-0.006518,"no"
145,"A",1,29,15,0.06,"Narrow",0.050523,0.167378,0.034911,-0.075414,0.152621,0.089089,0.051406,0.062974,"hit",0.012451,"no"
145,"A",1,30,16,0.06,"Narrow",0.051754,0.090752,-0.015063,0.030766,0.105995,0.069901,0.067169,0.054672,"hit",0.002918,"no"
145,"A",1,31,17,0.06,"Narrow",0.023855,0.052182,0.053871,0.022154,-0.015576,0.012235,0.046593,0.023031,"hit",-0.000825,"no"
145,"A",1,33,18,0.06,"Narrow",0.048703,0.139555,-0.037863,0.089352,0.041413,0.147481,0.003132,0.053766,"hit",0.005063,"no"
145,"A",1,36,19,0.06,"Narrow",0.035633,0.17068,0.025044,0.06555,-0.120476,0.066175,0.141872,0.04405,"hit",0.008417,"no"
145,"A",1,37,20,0.06,"Narrow",-0.020754,0.110219,-0.085862,0.019706,-0.010541,0.052141,-0.079212,-0.005853,"hit",0.014901,"no"
145,"A",1,42,21,0.06,"Narrow",-0.028723,0.215213,0.039281,-0.133143,0.121334,-0.118913,-0.052175,-0.024586,"hit",0.004137,"no"
145,"A",1,43,22,0.06,"Narrow",0.042401,0.096716,0.059683,0.121507,0.012939,0.000261,0.017612,0.011814,"miss",-0.030587,"no"
145,"A",1,45,23,0.06,"Narrow",0.020093,0.054852,0.062081,-0.002038,0.033057,0.03079,-0.023425,0.019315,"hit",-0.000778,"no"
145,"A",1,49,24,0.06,"Narrow",0.028704,0.117289,0.066718,-0.016311,-0.039415,0.103837,0.028693,0.022578,"hit",-0.006127,"no"
145,"A",1,50,25,0.06,"Narrow",0.051649,0.164615,0.067007,-0.033949,0.056874,0.18684,-0.018529,0.057474,"hit",0.005825,"no"
145,"A",1,51,26,0.06,"Narrow",-0.025085,0.049418,0.005549,-0.032398,-0.021653,-0.062626,-0.014296,-0.024795,"hit",0.00029,"no"
145,"A",1,52,27,0.06,"Narrow",-0.043826,0.100285,-0.052535,-0.119364,-0.049539,0.019983,-0.017675,-0.027862,"miss",0.015964,"no"
145,"A",1,53,28,0.06,"Narrow",0.026096,0.083729,-0.035341,-0.003972,0.032206,0.017314,0.120275,0.022528,"hit",-0.003568,"no"
145,"A",1,57,29,0.06,"Narrow",-0.057678,0.098268,-0.081429,-0.033632,0.017258,-0.11032,-0.080268,-0.065043,"hit",-0.007364,"no"
145,"A",1,59,30,0.06,"Narrow",-0.018562,0.090932,-0.020773,0.05192,-0.004292,0.002129,-0.121794,-0.025676,"hit",-0.007114,"no"
145,"A",1,62,31,0.06,"Narrow",0.001191,0.134704,-0.057565,0.084384,-0.078797,0.036901,0.021032,-0.011327,"hit",-0.012518,"no"
145,"A",1,63,32,0.06,"Narrow",0.02813,0.06935,0.064959,-0.013459,0.059332,0.00075,0.029067,0.03103,"hit",0.0029,"no"
145,"A",1,65,33,0.06,"Narrow",0.000236,0.098225,-0.023281,0.068091,0.019733,-0.063878,0.000516,-0.000971,"hit",-0.001207,"no"
145,"A",1,67,34,0.06,"Narrow",-0.043676,0.049569,-0.006303,-0.057507,-0.022382,-0.05593,-0.076258,-0.040031,"hit",0.003645,"no"
145,"A",1,70,35,0.06,"Narrow",0.008056,0.15782,0.130751,-0.084498,-0.026217,0.018209,0.002036,-0.001697,"hit",-0.009753,"no"
145,"A",1,71,36,0.06,"Narrow",0.046071,0.111406,0.125029,-0.028228,0.060856,0.025156,0.047541,0.040917,"hit",-0.005154,"no"
145,"A",1,74,37,0.06,"Narrow",0.033021,0.130767,-0.032234,-0.041665,0.028655,0.111521,0.098828,0.032678,"hit",-0.000343,"no"
145,"A",1,76,38,0.06,"Narrow",0.04521,0.106591,-0.010146,0.118894,0.071803,-0.001267,0.046768,0.065908,"miss",0.020697,"no"
145,"A",1,78,39,0.06,"Narrow",0.033024,0.100819,0.063492,-0.043079,0.088238,0.048489,0.00798,0.025086,"hit",-0.007938,"no"
145,"A",1,79,40,0.06,"Narrow",-0.089122,0.132278,-0.184506,-0.11057,-0.031467,-0.021324,-0.097743,-0.084773,"hit",0.004349,"no"
153,"A",1,4,1,0.06,"Narrow",-0.040809,0.091911,-0.019301,-0.008427,0.018317,-0.036791,-0.157844,-0.054743,"hit",-0.013934,"no"
153,"A",1,5,2,0.06,"Narrow",-0.015874,0.102922,-0.029507,-0.080894,0.001754,0.060355,-0.031081,-0.006518,"hit",0.009357,"no"
153,"A",1,7,3,0.06,"Narrow",-0.048289,0.074355,-0.03663,-0.083755,-0.093018,-0.065496,0.037455,-0.031751,"miss",0.016538,"no"
153,"A",1,8,4,0.06,"Narrow",0.022759,0.062161,-0.004485,0.019701,0.027177,0.076588,-0.005189,0.039336,"miss",0.016578,"no"
153,"A",1,10,5,0.06,"Narrow",0.064996,0.051091,0.041939,0.091192,0.032707,0.082823,0.076322,0.061234,"hit",-0.003762,"no"
153,"A",1,11,6,0.06,"Narrow",0.019536,0.065899,0.021653,0.014016,-0.004969,-0.028185,0.095165,0.037538,"miss",0.018002,"no"
153,"A",1,14,7,0.06,"Narrow",0.041024,0.056136,0.084469,0.014297,0.022795,0.02816,0.055396,0.052554,"hit",0.01153,"no"
153,"A",1,15,8,0.06,"Narrow",-0.017489,0.063912,-0.022278,-0.071737,0.003379,0.007856,-0.004663,-0.031866,"hit",-0.014377,"no"
153,"A",1,16,9,0.06,"Narrow",0.042537,0.183255,0.082299,0.16506,0.112774,-0.035497,-0.111951,0.040585,"hit",-0.001952,"no"
153,"A",1,20,10,0.06,"Narrow",0.035303,0.091926,-0.007581,0.032125,0.107857,-0.000937,0.045052,0.051824,"miss",0.016521,"no"
153,"A",1,22,11,0.06,"Narrow",0.024909,0.040662,0.005879,0.037292,0.019044,0.056699,0.00563,0.03014,"hit",0.005231,"no"
153,"A",1,23,12,0.06,"Narrow",0.005465,0.088213,0.065363,0.000202,-0.005364,-0.057445,0.024568,0.008116,"hit",0.002652,"no"
153,"A",1,24,13,0.06,"Narrow",-0.048436,0.132025,-0.038462,0.015704,-0.137351,0.01944,-0.101509,-0.052354,"hit",-0.003919,"no"
153,"A",1,25,14,0.06,"Narrow",-0.006867,0.112299,-0.08538,-0.045237,-0.028797,-0.001724,0.126804,0.017217,"miss",0.024084,"no"
153,"A",1,27,15,0.06,"Narrow",0.038426,0.066664,0.092444,0.006292,0.016398,0.041039,0.035959,0.050237,"hit",0.011811,"no"
153,"A",1,28,16,0.06,"Narrow",-0.0065,0.109531,0.018694,-0.035774,-0.097037,0.032781,0.048834,-0.012483,"hit",-0.005983,"no"
153,"A",1,29,17,0.06,"Narrow",-0.018105,0.149004,-0.150946,0.019326,-0.038989,0.001885,0.0782,-0.031187,"hit",-0.013082,"no"
153,"A",1,31,18,0.06,"Narrow",0.010482,0.09513,-0.019181,-0.017972,0.036555,0.088862,-0.035856,0.024225,"hit",0.013743,"no"
153,"A",1,33,19,0.06,"Narrow",-0.068889,0.171937,-0.102764,-0.117378,0.082227,-0.12537,-0.08116,-0.016605,"miss",0.052284,"yes"
153,"A",1,34,20,0.06,"Narrow",0.065881,0.102909,0.13487,0.115586,0.017056,0.051802,0.01009,0.074449,"hit",0.008568,"no"
153,"A",1,42,21,0.06,"Narrow",0.005012,0.105298,-0.008828,0.029169,0.053641,-0.08295,0.034026,-0.009212,"hit",-0.014223,"no"
153,"A",1,44,22,0.06,"Narrow",0.026848,0.079181,0.05306,-0.001546,-0.028625,0.067146,0.044203,0.026918,"hit",0.00007,"no"
153,"A",1,46,23,0.06,"Narrow",0.035004,0.012211,0.037055,0.034564,0.034406,0.045539,0.023454,0.037771,"hit",0.002767,"no"
153,"A",1,49,24,0.06,"Narrow",0.090485,0.120585,0.066508,0.013694,0.107742,0.178609,0.08587,0.098933,"hit",0.008448,"no"
153,"A",1,50,25,0.06,"Narrow",0.000775,0.098372,0.091843,-0.006345,-0.002138,-0.012436,-0.067048,0.00942,"hit",0.008645,"no"
153,"A",1,51,26,0.06,"Narrow",-0.037857,0.048438,-0.056691,-0.065174,-0.054196,-0.012794,-0.00043,-0.031046,"hit",0.006811,"no"
153,"A",1,52,27,0.06,"Narrow",0.04101,0.088816,0.026995,-0.024998,0.05061,0.012659,0.139782,0.061014,"miss",0.020005,"no"
153,"A",1,53,28,0.06,"Narrow",-0.012554,0.094124,-0.01906,-0.090905,0.035063,-0.015436,0.027568,-0.012872,"hit",-0.000318,"no"
153,"A",1,55,29,0.06,"Narrow",0.013253,0.131103,-0.014737,0.12624,-0.020116,0.042846,-0.067966,0.023767,"hit",0.010514,"no"
153,"A",1,56,30,0.06,"Narrow",0.03139,0.048687,0.040784,0.056311,-0.00773,0.022303,0.04528,0.027489,"hit",-0.003901,"no"
153,"A",1,59,31,0.06,"Narrow",-0.006152,0.05298,-0.035251,0.021413,-0.036372,0.008466,0.010986,-0.005468,"hit",0.000683,"no"
153,"A",1,60,32,0.06,"Narrow",0.02763,0.087067,0.061337,0.084396,-0.005118,-0.018362,0.015896,0.037198,"hit",0.009568,"no"
153,"A",1,64,33,0.06,"Narrow",0.014943,0.184549,-0.08941,0.13015,0.101704,-0.023826,-0.043905,0.016386,"hit",0.001444,"no"
153,"A",1,67,34,0.06,"Narrow",0.018993,0.178363,0.013713,0.103743,-0.07148,-0.093327,0.142313,0.010451,"hit",-0.008542,"no"
153,"A",1,69,35,0.06,"Narrow",0.007948,0.087234,-0.00312,-0.058403,-0.020471,0.03454,0.087194,0.024711,"miss",0.016763,"no"
153,"A",1,70,36,0.06,"Narrow",0.015182,0.139316,0.097475,0.011424,-0.094416,0.039681,0.021747,0.016659,"hit",0.001477,"no"
153,"A",1,72,37,0.06,"Narrow",0.002063,0.090229,-0.042308,0.002444,0.078249,-0.015716,-0.012357,0.000535,"hit",-0.001527,"no"
153,"A",1,74,38,0.06,"Narrow",-0.055236,0.088811,-0.08827,0.021443,-0.048989,-0.047788,-0.112576,-0.041649,"hit",0.013588,"no"
153,"A",1,77,39,0.06,"Narrow",0.006176,0.07934,0.006034,-0.010541,0.054103,-0.053144,0.03443,-0.005549,"hit",-0.011725,"no"
153,"A",1,79,40,0.06,"Narrow",0.003997,0.040248,0.039138,-0.011761,0.005353,0.006102,-0.018848,0.006973,"hit",0.002976,"no"
177,"A",1,5,1,0.06,"Narrow",-0.037642,0.067875,-0.072669,-0.007928,-0.013276,-0.003182,-0.091158,-0.035151,"hit",0.002492,"no"
177,"A",1,6,2,0.06,"Narrow",-0.023876,0.110741,0.039131,-0.065166,-0.101129,-0.01097,0.018754,-0.025611,"hit",-0.001735,"no"
177,"A",1,7,3,0.06,"Narrow",-0.001959,0.031463,0.010036,-0.010558,0.011844,0.015045,-0.036162,-0.000443,"hit",0.001516,"no"
177,"A",1,12,4,0.06,"Narrow",0.046343,0.181859,0.061156,0.18649,0.079038,-0.055065,-0.039902,0.05858,"hit",0.012237,"no"
177,"A",1,13,5,0.06,"Narrow",0.072401,0.068611,0.054282,0.111694,0.027215,0.100495,0.06832,0.066589,"hit",-0.005812,"no"
177,"A",1,14,6,0.06,"Narrow",0.059466,0.115767,-0.005759,0.034636,0.055996,0.151763,0.060695,0.062069,"hit",0.002603,"no"
177,"A",1,15,7,0.06,"Narrow",0.074488,0.142032,0.004323,0.17748,0.124953,0.081635,-0.015951,0.061699,"hit",-0.012789,"no"
177,"A",1,20,8,0.06,"Narrow",-0.022293,0.157778,-0.080548,-0.028156,0.068365,0.074795,-0.14592,-0.003244,"miss",0.019049,"no"
177,"A",1,21,9,0.06,"Narrow",-0.045918,0.087965,-0.030059,-0.106587,-0.008689,-0.00051,-0.083745,-0.055338,"hit",-0.009419,"no"
177,"A",1,22,10,0.06,"Narrow",-0.048246,0.106576,-0.121702,-0.076245,-0.004309,-0.082231,0.043259,-0.044375,"hit",0.00387,"no"
177,"A",1,23,11,0.06,"Narrow",0.010037,0.164611,-0.069612,0.131172,-0.011791,0.072591,-0.072174,0.00675,"hit",-0.003287,"no"
177,"A",1,24,12,0.06,"Narrow",-0.072106,0.114536,-0.152336,-0.000125,-0.038048,-0.064391,-0.105631,-0.084936,"hit",-0.01283,"no"
177,"A",1,26,13,0.06,"Narrow",0.015011,0.122141,0.051441,-0.0458,0.068754,-0.064794,0.065452,0.026528,"hit",0.011518,"no"
177,"A",1,27,14,0.06,"Narrow",0.057467,0.182791,-0.090298,0.07624,0.039587,0.159458,0.10235,0.0394,"miss",-0.018067,"no"
177,"A",1,28,15,0.06,"Narrow",-0.023013,0.098288,-0.002458,-0.040679,-0.102793,0.025575,0.005288,-0.024083,"hit",-0.00107,"no"
177,"A",1,33,16,0.06,"Narrow",-0.041576,0.131523,-0.026621,-0.137808,0.037993,-0.006801,-0.074644,-0.037489,"hit",0.004087,"no"
177,"A",1,34,17,0.06,"Narrow",-0.033966,0.084052,-0.018854,0.010754,0.010074,-0.079056,-0.092749,-0.025206,"hit",0.00876,"no"
177,"A",1,38,18,0.06,"Narrow",-0.050166,0.118542,-0.147989,-0.039943,-0.006943,-0.000145,-0.055812,-0.073317,"miss",-0.023151,"no"
177,"A",1,39,19,0.06,"Narrow",-0.001494,0.159135,0.012349,-0.048519,0.139977,-0.001955,-0.109323,-0.003884,"hit",-0.002389,"no"
177,"A",1,40,20,0.06,"Narrow",-0.034948,0.074668,-0.032072,-0.089866,-0.016216,0.011495,-0.048079,-0.039105,"hit",-0.004157,"no"
177,"A",1,42,21,0.06,"Narrow",-0.030277,0.104785,-0.091966,-0.010068,-0.046429,-0.087106,0.084187,-0.050022,"miss",-0.019746,"no"
177,"A",1,44,22,0.06,"Narrow",0.000427,0.113383,0.093704,0.034979,-0.024874,-0.033307,-0.068365,-0.002322,"hit",-0.00275,"no"
177,"A",1,46,23,0.06,"Narrow",-0.055761,0.195261,0.044541,-0.004436,-0.212191,-0.082469,-0.024252,-0.05566,"hit",0.000102,"no"
177,"A",1,48,24,0.06,"Narrow",0.002924,0.144518,0.079159,0.049405,0.068316,-0.070028,-0.112231,0.009274,"hit",0.006349,"no"
177,"A",1,49,25,0.06,"Narrow",0.022321,0.059399,0.028972,0.028176,0.067531,-0.013547,0.000475,0.020596,"hit",-0.001726,"no"
177,"A",1,50,26,0.06,"Narrow",0.02603,0.134201,-0.026432,0.004737,0.145067,0.003577,0.003199,0.02921,"hit",0.00318,"no"
177,"A",1,52,27,0.06,"Narrow",-0.006683,0.040728,0.010228,0.018515,-0.032689,-0.012684,-0.016787,-0.001549,"hit",0.005135,"no"
177,"A",1,56,28,0.06,"Narrow",0.027626,0.137079,0.100162,-0.015677,0.011574,-0.070349,0.112417,0.028988,"hit",0.001362,"no"
177,"A",1,57,29,0.06,"Narrow",-0.016145,0.08283,-0.041249,0.017056,-0.021423,0.047159,-0.082268,-0.026686,"hit",-0.010541,"no"
177,"A",1,59,30,0.06,"Narrow",-0.034122,0.1034,0.03968,0.00033,-0.074805,-0.082157,-0.053659,-0.029625,"hit",0.004498,"no"
177,"A",1,60,31,0.06,"Narrow",-0.039139,0.104232,0.058053,-0.053379,-0.047178,-0.058879,-0.094313,-0.022806,"miss",0.016334,"no"
177,"A",1,62,32,0.06,"Narrow",0.087799,0.079249,0.114642,0.041813,0.055434,0.059453,0.167652,0.076192,"hit",-0.011607,"no"
177,"A",1,63,33,0.06,"Narrow",0.026584,0.077286,-0.033319,0.012719,0.006873,0.038571,0.108077,0.004189,"miss",-0.022396,"no"
177,"A",1,64,34,0.06,"Narrow",0.002374,0.174066,0.040129,0.108462,-0.091485,-0.089157,0.043919,-0.028598,"miss",-0.030971,"yes"
177,"A",1,65,35,0.06,"Narrow",0.003052,0.125918,0.000135,-0.091739,0.049184,0.071341,-0.013659,0.010072,"hit",0.00702,"no"
177,"A",1,66,36,0.06,"Narrow",0.020974,0.135968,0.129414,0.032384,-0.042763,-0.029296,0.015128,0.022875,"hit",0.001901,"no"
177,"A",1,70,37,0.06,"Narrow",-0.014543,0.074421,-0.048211,-0.042385,-0.046429,0.030496,0.033813,-0.01447,"hit",0.000073,"no"
177,"A",1,72,38,0.06,"Narrow",0.089801,0.106108,0.161951,0.015185,0.070681,0.098756,0.102434,0.087827,"hit",-0.001974,"no"
177,"A",1,73,39,0.06,"Narrow",0.010001,0.070906,0.055077,-0.008573,0.051471,-0.005955,-0.042015,0.016247,"hit",0.006247,"no"
177,"A",1,75,40,0.06,"Narrow",-0.0016,0.152009,-0.006524,0.052476,0.086,-0.112589,-0.027362,-0.005097,"hit",-0.003497,"no"
49,"A",1,3,1,0.15,"Wide",0.191762,0.228901,0.269436,0.0504,0.185167,0.348221,0.105588,0.230668,"miss",0.038906,"no"
49,"A",1,4,2,0.15,"Wide",-0.073989,0.307134,-0.250397,0.096788,-0.236825,-0.001776,0.022267,-0.079311,"hit",-0.005322,"no"
49,"A",1,6,3,0.15,"Wide",0.015943,0.285368,0.141828,0.216665,-0.103648,-0.069508,-0.10562,0.058997,"miss",0.043054,"no"
49,"A",1,8,4,0.15,"Wide",-0.080554,0.262066,-0.18243,-0.197027,0.122438,-0.024711,-0.121043,-0.041196,"miss",0.039359,"no"
49,"A",1,9,5,0.15,"Wide",-0.108106,0.252008,0.026055,-0.158638,0.05235,-0.221998,-0.2383,-0.073879,"miss",0.034227,"no"
49,"A",1,10,6,0.15,"Wide",0.043475,0.164339,-0.037964,0.034302,-0.022231,0.168916,0.074349,0.059664,"miss",0.016189,"no"
49,"A",1,12,7,0.15,"Wide",0.084912,0.388406,0.086068,0.092751,-0.153753,0.388972,0.01052,0.092902,"hit",0.007991,"no"
49,"A",1,13,8,0.15,"Wide",0.057784,0.269725,-0.132786,0.225619,0.051411,-0.016673,0.161349,-0.314928,"miss",-0.372713,"yes"
49,"A",1,14,9,0.15,"Wide",0.024504,0.239336,0.048764,-0.027612,0.069766,-0.182679,0.214281,0.030197,"hit",0.005693,"no"
49,"A",1,15,10,0.15,"Wide",-0.000893,0.276083,-0.035801,0.029102,0.046574,-0.24855,0.204209,0.019347,"miss",0.02024,"no"
49,"A",1,17,11,0.15,"Wide",-0.079722,0.151049,-0.047319,-0.072307,-0.204047,-0.000686,-0.074249,-0.064645,"miss",0.015077,"no"
49,"A",1,18,12,0.15,"Wide",-0.002102,0.216345,0.091321,-0.039883,0.123969,0.06796,-0.253875,0.022049,"miss",0.024151,"no"
49,"A",1,22,13,0.15,"Wide",-0.084542,0.281948,-0.038438,-0.187876,-0.28625,0.067627,0.022225,-0.070886,"hit",0.013656,"no"
49,"A",1,25,14,0.15,"Wide",-0.175945,0.237759,-0.162223,-0.150607,-0.032416,-0.061652,-0.47283,-0.213407,"miss",-0.037462,"no"
49,"A",1,32,15,0.15,"Wide",-0.070573,0.319576,0.061769,-0.271454,0.105129,-0.186211,-0.062098,-0.073503,"hit",-0.00293,"no"
49,"A",1,33,16,0.15,"Wide",-0.095749,0.307724,0.014718,-0.116008,0.075529,-0.324839,-0.128144,-0.09289,"hit",0.002859,"no"
49,"A",1,34,17,0.15,"Wide",0.060994,0.154998,0.008015,0.015888,0.037503,-0.026673,0.270236,0.049196,"hit",-0.011797,"no"
49,"A",1,35,18,0.15,"Wide",-0.070959,0.46671,0.106502,-0.044806,-0.365011,0.22647,-0.27795,-0.074418,"hit",-0.003459,"no"
49,"A",1,37,19,0.15,"Wide",0.028547,0.203225,0.156228,0.146459,-0.040674,0.00134,-0.120619,0.014739,"hit",-0.013808,"no"
49,"A",1,40,20,0.15,"Wide",-0.10446,0.353859,-0.00754,-0.132016,-0.184267,-0.397225,0.198745,-0.109952,"hit",-0.005492,"no"
49,"A",1,42,21,0.15,"Wide",-0.096344,0.116574,-0.110699,-0.15732,-0.008439,-0.059806,-0.145457,-0.095047,"hit",0.001298,"no"
49,"A",1,45,22,0.15,"Wide",-0.021442,0.425699,-0.159611,0.067588,-0.162428,0.335451,-0.18821,-0.120246,"miss",-0.098804,"yes"
49,"A",1,47,23,0.15,"Wide",0.014823,0.169397,-0.076159,0.042266,0.079053,-0.09681,0.125763,0.026908,"hit",0.012086,"no"
49,"A",1,48,24,0.15,"Wide",0.059933,0.21728,0.188147,0.025246,0.047452,-0.106207,0.145026,0.034975,"miss",-0.024958,"no"
49,"A",1,49,25,0.15,"Wide",0.084083,0.244072,0.047748,-0.059025,0.27584,0.05376,0.102093,0.079301,"hit",-0.004782,"no"
49,"A",1,50,26,0.15,"Wide",0.046049,0.154061,0.113907,0.038861,0.135324,-0.056667,-0.001182,0.028565,"miss",-0.017484,"no"
49,"A",1,52,27,0.15,"Wide",0.055072,0.144228,0.141101,-0.04591,0.106429,0.032275,0.041467,0.059614,"hit",0.004541,"no"
49,"A",1,53,28,0.15,"Wide",0.116594,0.293136,0.113991,-0.050151,0.346542,0.164522,0.008064,0.101873,"hit",-0.01472,"no"
49,"A",1,59,29,0.15,"Wide",0.001054,0.231448,0.052202,-0.163949,0.071429,-0.11156,0.15715,0.009856,"hit",0.008802,"no"
49,"A",1,60,30,0.15,"Wide",0.053696,0.259465,-0.028879,0.109497,-0.043563,0.26793,-0.036504,0.065801,"hit",0.012104,"no"
49,"A",1,61,31,0.15,"Wide",0.063554,0.153101,0.110345,0.185557,0.054999,0.061939,-0.095068,0.044161,"miss",-0.019393,"no"
49,"A",1,66,32,0.15,"Wide",-0.05658,0.337102,-0.131502,0.08217,-0.026522,-0.337818,0.13077,-0.015653,"miss",0.040927,"no"
49,"A",1,67,33,0.15,"Wide",0.035787,0.229034,-0.099317,0.008609,0.01049,0.216934,0.042218,0.020587,"miss",-0.015199,"no"
49,"A",1,68,34,0.15,"Wide",-0.086022,0.243169,-0.179001,-0.137133,0.031599,0.083951,-0.229526,-0.118221,"miss",-0.0322,"no"
49,"A",1,70,35,0.15,"Wide",-0.041038,0.283525,-0.04684,0.016322,-0.22391,0.164494,-0.115255,-0.030621,"hit",0.010417,"no"
49,"A",1,72,36,0.15,"Wide",-0.015553,0.110355,-0.071149,-0.03958,0.041611,0.053072,-0.061718,-0.010949,"hit",0.004604,"no"
49,"A",1,73,37,0.15,"Wide",0.014415,0.174824,-0.071316,-0.004319,0.148862,0.069127,-0.07028,0.035977,"miss",0.021563,"no"
