"Participant","Group","Block","TrialNumOrig","TrialNumByTT","TType","PriorSD","LikelihoodSD","LLType","LLMean","LSD","CoinX","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","OI","OIc","Outlier"
123,"C",1,15,12,"pL",0.025,0.15,"Wide",-0.047186,0.213496,-0.047141,0.052141,0.097732,-0.143147,-0.047081,-0.195573,-0.003448,"miss",0.043737,0.996332,0.993913,"no"
123,"C",1,18,13,"pL",0.025,0.15,"Wide",-0.010809,0.349066,-0.002071,-0.211245,-0.041051,-0.176805,0.200384,0.174673,0.002462,"hit",0.013271,0.994115,0.995152,"no"
123,"C",1,19,14,"pL",0.025,0.15,"Wide",0.106059,0.140037,-0.014567,0.207161,0.054103,0.109188,0.165651,-0.005806,-0.008403,"hit",-0.114462,0.905899,0.898297,"no"
123,"C",1,23,15,"pL",0.025,0.15,"Wide",0.029929,0.296156,-0.041603,-0.044363,0.155047,0.252435,-0.065565,-0.147909,0.042432,"miss",0.012503,0.259446,0.253977,"no"
123,"C",1,24,16,"pL",0.025,0.15,"Wide",0.056844,0.092637,-0.01166,0.078928,0.108944,0.085028,-0.008255,0.019576,0.007211,"miss",-0.049633,0.975251,0.990872,"no"
123,"C",1,25,17,"pL",0.025,0.15,"Wide",0.049981,0.184159,0.006432,0.217129,0.045983,0.037768,0.051469,-0.102446,0.009184,"hit",-0.040796,0.953371,0.948151,"no"
123,"C",1,30,18,"pL",0.025,0.15,"Wide",0.017058,0.193348,0.025808,0.036449,-0.053437,-0.081537,-0.072452,0.256264,-0.009074,"miss",-0.026132,0.931693,0.934397,"no"
123,"C",1,31,19,"pL",0.025,0.15,"Wide",0.029906,0.103584,-0.033894,0.018487,0.083893,0.042824,-0.055498,0.059827,0.012591,"miss",-0.017316,0.897597,0.908025,"no"
123,"C",1,33,20,"pL",0.025,0.15,"Wide",0.090485,0.354233,0.00337,0.240491,-0.186633,0.247866,0.053018,0.097684,0.010064,"hit",-0.080421,0.955836,0.931549,"no"
123,"C",1,35,21,"pL",0.025,0.15,"Wide",0.040799,0.239741,-0.027465,-0.139171,0.04393,0.124826,0.17353,0.000879,-0.03359,"hit",-0.074389,0.391763,0.40931,"no"
123,"C",1,36,22,"pL",0.025,0.15,"Wide",-0.039649,0.148504,0.002314,0.075936,-0.064517,-0.119757,-0.005601,-0.084307,-0.028199,"miss",0.01145,0.563935,0.562127,"no"
123,"C",1,39,23,"pL",0.025,0.15,"Wide",-0.02575,0.183867,-0.008256,0.075027,-0.055637,0.012275,-0.170625,0.010211,0.001938,"hit",0.027687,0.994617,0.995517,"no"
123,"C",1,47,24,"pL",0.025,0.15,"Wide",0.050012,0.322268,0.009142,0.135436,0.225743,0.048261,-0.206254,0.046875,-0.006259,"miss",-0.056271,0.955933,0.96753,"no"
123,"C",1,48,25,"pL",0.025,0.15,"Wide",0.054525,0.231296,0.037595,0.202398,0.104281,-0.05749,0.147465,-0.124029,0.033217,"hit",-0.021308,0.456371,0.440527,"no"
123,"C",1,51,26,"pL",0.025,0.15,"Wide",0.027137,0.420356,0.012363,-0.286439,0.221504,0.213991,0.075327,-0.0887,-0.012363,"miss",-0.039499,0.875056,0.887931,"no"
123,"C",1,52,27,"pL",0.025,0.15,"Wide",-0.075276,0.255511,-0.007343,-0.253092,0.048392,0.010719,0.011201,-0.193599,0.009224,"miss",0.084499,0.906076,0.926761,"no"
123,"C",1,54,28,"pL",0.025,0.15,"Wide",0.018758,0.172493,-0.003522,-0.120505,0.038182,0.002438,0.115319,0.058355,-0.001257,"hit",-0.020015,0.997582,0.997902,"no"
123,"C",1,57,29,"pL",0.025,0.15,"Wide",-0.027479,0.285499,-0.003949,-0.05852,0.029857,-0.203131,-0.180788,0.275186,0.006709,"hit",0.034188,0.957711,0.963874,"no"
123,"C",1,60,30,"pL",0.025,0.15,"Wide",-0.022651,0.335411,0.035915,0.068706,-0.042813,-0.240268,0.210796,-0.109675,-0.002251,"miss",0.0204,0.997913,0.99654,"no"
123,"C",2,65,31,"pL",0.025,0.15,"Wide",-0.099128,0.173605,0.014266,-0.085888,-0.086165,0.043606,-0.0784,-0.288791,-0.005219,"miss",0.093909,0.994993,0.992037,"no"
123,"C",2,67,32,"pL",0.025,0.15,"Wide",0.018808,0.221661,0.021434,0.053256,0.129808,-0.164067,-0.012724,0.087766,0.012824,"hit",-0.005983,0.888662,0.884787,"no"
123,"C",2,69,33,"pL",0.025,0.15,"Wide",-0.106454,0.391912,-0.015289,0.246969,-0.232973,-0.101338,-0.113996,-0.330931,-0.010007,"hit",0.096447,0.961214,0.932157,"no"
123,"C",2,70,34,"pL",0.025,0.15,"Wide",-0.030529,0.253113,0.01787,0.076205,-0.178922,-0.011787,0.129482,-0.167621,0.014696,"hit",0.045225,0.829039,0.841029,"no"
123,"C",2,71,35,"pL",0.025,0.15,"Wide",0.023444,0.397851,-0.010096,-0.082881,0.053172,0.225903,-0.2873,0.208325,-0.011314,"hit",-0.034758,0.894869,0.905139,"no"
123,"C",2,72,36,"pL",0.025,0.15,"Wide",-0.012344,0.206899,-0.0089,-0.0932,-0.103831,0.128254,-0.085645,0.092701,0.018625,"miss",0.030969,0.75599,0.760636,"no"
123,"C",2,76,37,"pL",0.025,0.15,"Wide",0.079132,0.061002,0.010788,0.133756,0.074089,0.058561,0.063511,0.06574,0.065776,"miss",-0.013356,0.042551,0.072748,"no"
123,"C",2,79,38,"pL",0.025,0.15,"Wide",-0.043288,0.295196,0.005146,-0.095621,-0.130377,0.226916,-0.051865,-0.165495,-0.032297,"miss",0.010991,0.470343,0.455392,"no"
123,"C",2,80,39,"pL",0.025,0.15,"Wide",-0.005962,0.184233,0.005445,-0.138159,0.0654,-0.075462,0.070268,0.048141,-0.001266,"hit",0.004697,0.999051,0.998959,"no"
123,"C",2,81,40,"pL",0.025,0.15,"Wide",-0.071272,0.34189,-0.022275,-0.307476,0.099357,-0.097925,-0.206634,0.156316,0.002931,"miss",0.074203,0.981809,0.991631,"no"
123,"C",2,82,41,"pL",0.025,0.15,"Wide",-0.023666,0.299468,-0.000704,0.066946,-0.100333,0.116351,-0.256937,0.055644,0.003699,"hit",0.027365,0.98546,0.988603,"no"
123,"C",2,85,42,"pL",0.025,0.15,"Wide",0.003528,0.164548,-0.012361,-0.079124,-0.097793,0.023336,0.094301,0.076918,-0.01226,"hit",-0.015788,0.887985,0.888008,"no"
123,"C",2,86,43,"pL",0.025,0.15,"Wide",0.128707,0.164258,0.020261,0.091316,0.273638,0.107427,0.157381,0.013772,0.017881,"hit",-0.110826,0.850925,0.839662,"no"
123,"C",2,88,44,"pL",0.025,0.15,"Wide",-0.038639,0.391327,-0.018079,-0.176403,-0.01921,-0.228767,0.273815,-0.042633,-0.010585,"hit",0.028054,0.931613,0.920054,"no"
123,"C",2,91,45,"pL",0.025,0.15,"Wide",0.001502,0.205856,0.00875,-0.053617,-0.128075,0.050801,0.143303,-0.004903,0.02026,"hit",0.018758,0.727471,0.728311,"no"
123,"C",2,93,46,"pL",0.025,0.15,"Wide",-0.044316,0.179143,0.022774,0.080281,-0.106872,-0.117659,0.034101,-0.111434,-0.012895,"miss",0.031421,0.898999,0.893288,"no"
123,"C",2,96,47,"pL",0.025,0.15,"Wide",0.037457,0.389505,0.007868,-0.151383,0.12283,0.289986,-0.172467,0.098321,0.014802,"hit",-0.022655,0.86245,0.848388,"no"
123,"C",2,101,48,"pL",0.025,0.15,"Wide",0.032054,0.152681,0.028471,-0.033275,-0.015687,0.161243,0.024548,0.023443,0.021536,"hit",-0.010519,0.717129,0.715071,"no"
123,"C",2,102,49,"pL",0.025,0.15,"Wide",0.032575,0.354892,0.023147,-0.077987,-0.187984,0.285232,0.045274,0.098338,-0.006594,"miss",-0.039169,0.957461,0.965618,"no"
123,"C",2,105,50,"pL",0.025,0.15,"Wide",0.099948,0.143884,0.022489,0.113195,0.177555,0.148046,0.153789,-0.092843,0.029054,"hit",-0.070895,0.582421,0.585091,"no"
123,"C",2,106,51,"pL",0.025,0.15,"Wide",0.021372,0.089714,-0.013717,0.046221,0.022748,-0.060126,0.020545,0.07747,0.002205,"miss",-0.019167,0.997942,0.999638,"no"
123,"C",2,110,52,"pL",0.025,0.15,"Wide",-0.048428,0.16717,0.063316,0.031494,-0.146115,-0.081157,-0.129695,0.083333,-0.004959,"miss",0.043469,0.989688,0.988219,"no"
123,"C",2,111,53,"pL",0.025,0.15,"Wide",0.02244,0.164696,-0.008173,0.096207,0.107203,-0.095316,0.029764,-0.025659,-0.011242,"hit",-0.033682,0.896504,0.897948,"no"
123,"C",2,112,54,"pL",0.025,0.15,"Wide",-0.073888,0.201939,-0.025215,-0.173431,0.038719,0.030088,-0.036373,-0.228441,-0.036364,"hit",0.037524,0.39869,0.381931,"no"
123,"C",2,113,55,"pL",0.025,0.15,"Wide",0.041729,0.325423,-0.030766,0.194626,0.109178,0.037044,-0.235752,0.10355,0.020462,"miss",-0.021268,0.747576,0.730712,"no"
123,"C",2,114,56,"pL",0.025,0.15,"Wide",0.041255,0.219426,-0.023871,0.068099,0.103452,-0.144553,0.136298,0.042979,0.052704,"miss",0.011449,0.125738,0.121805,"no"
123,"C",2,115,57,"pL",0.025,0.15,"Wide",0.074037,0.339959,-0.011276,0.169145,0.318605,-0.098649,-0.054504,0.035589,0.046587,"miss",-0.02745,0.212598,0.194401,"no"
123,"C",2,116,58,"pL",0.025,0.15,"Wide",-0.010642,0.164634,-0.016667,-0.132094,-0.023763,0.092361,-0.037466,0.047754,0.00368,"miss",0.014321,0.987827,0.988089,"no"
123,"C",2,117,59,"pL",0.025,0.15,"Wide",-0.054157,0.310545,-0.01945,-0.083445,-0.280461,-0.028058,0.154597,-0.033419,0.000933,"miss",0.05509,0.995542,0.99874,"no"
123,"C",2,120,60,"pL",0.025,0.15,"Wide",-0.04951,0.339641,-0.027677,0.117773,-0.029854,-0.209826,-0.276002,0.150357,-0.023748,"hit",0.025763,0.67647,0.655048,"no"
123,"C",3,121,61,"pL",0.025,0.15,"Wide",0.028602,0.275936,-0.02201,-0.180328,-0.003835,-0.065571,0.089293,0.303449,0.060588,"miss",0.031986,0.061507,0.060488,"no"
123,"C",3,122,62,"pL",0.025,0.15,"Wide",-0.047703,0.257381,-0.008265,-0.14983,-0.070795,0.175494,-0.014044,-0.17934,-0.038005,"miss",0.009698,0.35006,0.337273,"no"
123,"C",3,123,63,"pL",0.025,0.15,"Wide",-0.096894,0.293811,-0.014314,-0.010525,-0.227387,-0.310358,0.003612,0.060188,0.030621,"miss",0.127515,0.423084,0.470509,"no"
123,"C",3,126,64,"pL",0.025,0.15,"Wide",0.038232,0.19929,0.067169,0.191605,0.077532,0.039738,-0.075997,-0.041717,-0.0202,"miss",-0.058432,0.704057,0.715383,"no"
123,"C",3,128,65,"pL",0.025,0.15,"Wide",0.040221,0.189426,0.013011,0.19244,0.033714,0.052508,0.086213,-0.163768,0.009536,"hit",-0.030685,0.945961,0.94107,"no"
123,"C",3,130,66,"pL",0.025,0.15,"Wide",-0.064508,0.233793,0.017025,-0.08103,-0.241687,0.033996,-0.141294,0.107476,-0.0008,"miss",0.063708,0.999308,0.999996,"no"
123,"C",3,131,67,"pL",0.025,0.15,"Wide",-0.049615,0.212938,0.005406,-0.093293,0.066772,-0.014573,0.073995,-0.280974,0.051174,"miss",0.100788,0.116636,0.124863,"no"
123,"C",3,133,68,"pL",0.025,0.15,"Wide",0.102375,0.215359,-0.004605,0.093395,0.173062,0.266263,-0.001149,-0.019699,0.0542,"miss",-0.048175,0.127329,0.1153,"no"
123,"C",3,134,69,"pL",0.025,0.15,"Wide",-0.009515,0.444753,0.047769,-0.052492,-0.336167,0.275103,0.081266,-0.015286,0.035889,"hit",0.045405,0.361566,0.372295,"no"
123,"C",3,136,70,"pL",0.025,0.15,"Wide",0.017797,0.477521,0.023448,0.18138,-0.351544,0.122149,0.241859,-0.104861,0.048293,"miss",0.030496,0.16852,0.168236,"no"
123,"C",3,138,71,"pL",0.025,0.15,"Wide",0.097814,0.290132,-0.015023,0.32203,-0.020152,0.141524,-0.036408,0.082076,0.035274,"miss",-0.06254,0.436505,0.399299,"no"
123,"C",3,140,72,"pL",0.025,0.15,"Wide",0.019912,0.268481,-0.005076,0.201651,-0.142828,-0.082126,0.011574,0.111289,0.057084,"miss",0.037172,0.08277,0.08248,"no"
123,"C",3,143,73,"pL",0.025,0.15,"Wide",0.063827,0.24339,-0.012139,0.260293,-0.026391,-0.039155,0.02426,0.100127,0.034788,"miss",-0.029038,0.426951,0.407427,"no"
123,"C",3,144,74,"pL",0.025,0.15,"Wide",0.137202,0.143951,0.009578,0.14969,0.142217,0.036372,0.238651,0.119081,0.061149,"miss",-0.076053,0.076431,0.076868,"no"
123,"C",3,147,75,"pL",0.025,0.15,"Wide",-0.019085,0.295181,0.011691,-0.165799,-0.150182,0.19829,0.011724,0.010544,0.042268,"miss",0.061352,0.240376,0.250946,"no"
123,"C",3,156,76,"pL",0.025,0.15,"Wide",0.121217,0.334659,0.0073,-0.058672,0.206415,0.113392,0.378726,-0.033775,-0.017179,"miss",-0.138397,0.722053,0.783059,"no"
123,"C",3,157,77,"pL",0.025,0.15,"Wide",0.006013,0.205807,0.00187,-0.07028,0.183498,-0.022849,-0.0587,-0.001606,-0.015804,"miss",-0.021816,0.820051,0.822459,"no"
123,"C",3,158,78,"pL",0.025,0.15,"Wide",0.101902,0.31715,0.022195,-0.02506,-0.083826,0.28397,0.024455,0.309971,0.031939,"hit",-0.069963,0.51528,0.471027,"no"
123,"C",3,160,79,"pL",0.025,0.15,"Wide",0.028423,0.15517,0.043255,0.005458,-0.05695,-0.044807,0.006048,0.232368,-0.000829,"miss",-0.029253,0.998016,0.998126,"no"
123,"C",3,161,80,"pL",0.025,0.15,"Wide",0.056602,0.335814,0.003742,-0.038418,-0.160227,0.291296,0.091128,0.099229,0.015132,"hit",-0.04147,0.865899,0.84491,"no"
123,"C",3,162,81,"pL",0.025,0.15,"Wide",0.027714,0.339516,0.002145,0.075621,0.174672,0.064774,-0.270461,0.093964,-0.024083,"miss",-0.051797,0.618802,0.637262,"no"
123,"C",3,164,82,"pL",0.025,0.15,"Wide",-0.048499,0.415778,-0.003657,0.077867,-0.401646,-0.039446,-0.139495,0.260227,-0.014956,"hit",0.033542,0.865108,0.845911,"no"
123,"C",3,165,83,"pL",0.025,0.15,"Wide",-0.01173,0.147276,-0.031849,0.068233,0.052932,-0.080056,-0.091995,-0.007764,-0.040374,"hit",-0.028643,0.28665,0.284174,"no"
123,"C",3,169,84,"pL",0.025,0.15,"Wide",0.028681,0.194678,0.02662,0.129917,0.098991,-0.054553,-0.095638,0.064685,-0.001812,"miss",-0.030492,0.994807,0.995989,"no"
123,"C",3,170,85,"pL",0.025,0.15,"Wide",-0.02426,0.152753,-0.034732,-0.112138,0.024865,0.00798,0.075631,-0.11764,0.053359,"miss",0.077619,0.102968,0.101886,"no"
123,"C",3,172,86,"pL",0.025,0.15,"Wide",-0.065305,0.423166,-0.006621,-0.442561,0.050029,-0.114636,0.033126,0.147517,-0.042043,"miss",0.023262,0.282705,0.261913,"no"
123,"C",3,174,87,"pL",0.025,0.15,"Wide",0.070927,0.171013,0.012916,0.212639,0.031784,0.025935,0.1223,-0.038024,0.008867,"hit",-0.06206,0.963109,0.95844,"no"
123,"C",3,175,88,"pL",0.025,0.15,"Wide",0.06516,0.137909,-0.026899,0.088514,-0.061834,0.084238,0.103088,0.111793,0.025984,"miss",-0.039175,0.633367,0.637574,"no"
123,"C",3,178,89,"pL",0.025,0.15,"Wide",0.049002,0.210772,0.007442,0.109763,-0.094921,0.176627,0.091766,-0.038226,-0.029463,"miss",-0.078464,0.478127,0.495131,"no"
123,"C",3,180,90,"pL",0.025,0.15,"Wide",-0.033305,0.188026,-0.001112,-0.111587,0.111244,-0.120599,-0.051415,0.00583,-0.01653,"miss",0.016776,0.826871,0.820802,"no"
131,"C",1,2,1,"pL",0.025,0.15,"Wide",0.087193,0.205975,0.010984,-0.038727,0.239461,0.088331,0.132546,0.014354,0.147829,"miss",0.060636,0,0,"no"
131,"C",1,5,2,"pL",0.025,0.15,"Wide",0.115876,0.095378,0.024075,0.17562,0.134988,0.142252,0.137275,-0.010753,0.092959,"miss",-0.022917,0.001835,0.002577,"no"
131,"C",1,10,3,"pL",0.025,0.15,"Wide",0.031388,0.220269,0.0005,0.044303,0.130274,-0.081296,0.17544,-0.111782,-0.008191,"hit",-0.039579,0.93839,0.944579,"no"
131,"C",1,12,4,"pL",0.025,0.15,"Wide",-0.118591,0.19916,0.015985,-0.166941,0.055763,-0.094288,-0.186794,-0.200695,-0.074898,"miss",0.043693,0.018156,0.015888,"no"
131,"C",1,13,5,"pL",0.025,0.15,"Wide",-0.068219,0.263988,-0.024589,-0.144919,-0.043838,-0.184075,-0.222484,0.254222,-0.078783,"miss",-0.010564,0.009868,0.008972,"no"
131,"C",1,14,6,"pL",0.025,0.15,"Wide",0.086776,0.582544,0.045767,0.135057,0.437654,-0.139498,-0.301902,0.302569,0.036661,"hit",-0.050115,0.399788,0.360918,"no"
131,"C",1,15,7,"pL",0.025,0.15,"Wide",-0.021564,0.195749,-0.060328,0.00066,-0.195581,0.052689,0.019648,0.014762,-0.014819,"miss",0.006745,0.854084,0.850131,"no"
131,"C",1,16,8,"pL",0.025,0.15,"Wide",-0.004478,0.385426,0.000261,0.024691,-0.215589,0.253987,0.14793,-0.233408,-0.118846,"miss",-0.114368,0.000016,0.000019,"no"
131,"C",1,19,9,"pL",0.025,0.15,"Wide",0.147676,0.205836,0.002232,0.111901,0.039258,0.121866,0.046362,0.418994,0.231078,"miss",0.083401,0,0,"no"
131,"C",1,20,10,"pL",0.025,0.15,"Wide",0.08899,0.2214,-0.023313,-0.017389,-0.03985,0.210939,0.057505,0.233746,0.109223,"miss",0.020233,0.000134,0.000116,"no"
131,"C",1,21,11,"pL",0.025,0.15,"Wide",0.006609,0.286387,-0.005386,-0.121877,-0.168633,0.182186,0.008792,0.132578,0.014182,"miss",0.007572,0.858479,0.857675,"no"
131,"C",1,23,12,"pL",0.025,0.15,"Wide",-0.04067,0.209234,0.006379,0.013522,-0.105932,-0.128025,-0.167993,0.185079,0.233041,"miss",0.273711,0,0,"yes"
131,"C",1,25,13,"pL",0.025,0.15,"Wide",0.043364,0.285391,-0.018496,-0.221134,0.065168,0.057396,0.072147,0.243245,-0.039201,"miss",-0.082566,0.281017,0.300578,"no"
131,"C",1,30,14,"pL",0.025,0.15,"Wide",0.060202,0.297601,-0.015602,0.156663,-0.058171,-0.10924,0.251352,0.060407,0.044463,"miss",-0.01574,0.239541,0.225093,"no"
131,"C",1,31,15,"pL",0.025,0.15,"Wide",-0.008145,0.149704,-0.026933,-0.119736,0.006815,-0.074386,0.030192,0.11639,-0.052176,"miss",-0.044031,0.122071,0.12041,"no"
131,"C",1,32,16,"pL",0.025,0.15,"Wide",0.10536,0.256343,-0.006642,0.091838,-0.117791,0.086523,0.199547,0.266683,0.161429,"miss",0.056069,0,0,"no"
131,"C",1,34,17,"pL",0.025,0.15,"Wide",-0.121992,0.295888,-0.016774,0.029023,-0.195652,0.079256,-0.229047,-0.29354,-0.244745,"miss",-0.122753,0,0,"no"
131,"C",1,36,18,"pL",0.025,0.15,"Wide",0.012548,0.290905,0.008531,0.017869,-0.231211,0.133192,-0.043136,0.186024,-0.069695,"miss",-0.082243,0.021816,0.023536,"no"
131,"C",1,37,19,"pL",0.025,0.15,"Wide",0.022106,0.169505,0.00766,-0.087013,0.139242,0.010302,0.07154,-0.023543,-0.001444,"hit",-0.02355,0.996762,0.997148,"no"
131,"C",1,39,20,"pL",0.025,0.15,"Wide",0.026775,0.33624,-0.018954,0.0957,0.308401,-0.084395,-0.085438,-0.100394,-0.104782,"miss",-0.131557,0.000166,0.000208,"no"
131,"C",1,41,21,"pL",0.025,0.15,"Wide",0.029881,0.239407,-0.031966,0.187441,0.061988,-0.108598,-0.077347,0.085922,0.001583,"miss",-0.028298,0.999532,0.998774,"no"
131,"C",1,43,22,"pL",0.025,0.15,"Wide",0.051605,0.211653,0.000592,-0.104015,0.07816,0.14131,0.155466,-0.012897,0.04303,"miss",-0.008575,0.259238,0.250096,"no"
131,"C",1,47,23,"pL",0.025,0.15,"Wide",-0.029514,0.2378,-0.00079,0.154651,-0.160256,-0.103371,-0.02575,-0.012842,0.026785,"miss",0.056298,0.553106,0.567311,"no"
131,"C",1,48,24,"pL",0.025,0.15,"Wide",-0.109125,0.240306,0.012434,-0.25018,0.01962,-0.233771,-0.121607,0.040313,-0.106032,"miss",0.003093,0.000247,0.000202,"no"
131,"C",1,50,25,"pL",0.025,0.15,"Wide",-0.001318,0.140081,0.023181,0.100643,-0.095331,0.010162,-0.017231,-0.004834,-0.001615,"miss",-0.000297,0.99806,0.998052,"no"
131,"C",1,51,26,"pL",0.025,0.15,"Wide",0.064801,0.375248,0.002238,-0.047749,0.30204,0.2057,-0.162445,0.026457,-0.348738,"miss",-0.413539,0,0,"yes"
131,"C",1,53,27,"pL",0.025,0.15,"Wide",-0.002607,0.417066,0.016428,-0.251574,-0.194155,0.230055,0.138953,0.063687,0.041591,"miss",0.044198,0.258791,0.265505,"no"
131,"C",1,54,28,"pL",0.025,0.15,"Wide",0.01752,0.245616,-0.008149,0.070501,0.067427,-0.161319,-0.09963,0.210621,-0.018307,"hit",-0.035827,0.75995,0.768408,"no"
131,"C",1,55,29,"pL",0.025,0.15,"Wide",-0.025548,0.347355,-0.030555,0.114652,-0.317994,0.086652,-0.062842,0.051793,-0.031463,"hit",-0.005915,0.478456,0.470879,"no"
131,"C",1,57,30,"pL",0.025,0.15,"Wide",-0.049119,0.152685,-0.002999,-0.055694,-0.183773,-0.049912,-0.05042,0.094205,-0.055132,"miss",-0.006013,0.1048,0.10311,"no"
131,"C",2,63,31,"pL",0.025,0.15,"Wide",0.27269,0.369545,0.01027,0.4525,0.36815,-0.006908,0.389969,0.159739,0.231566,"miss",-0.041124,0,0,"no"
131,"C",2,64,32,"pL",0.025,0.15,"Wide",-0.073147,0.216211,-0.000652,-0.230647,-0.134123,-0.129103,-0.013438,0.141577,-0.03568,"miss",0.037466,0.41297,0.393813,"no"
131,"C",2,67,33,"pL",0.025,0.15,"Wide",-0.068309,0.329172,0.005161,-0.247079,-0.257251,0.115516,-0.042205,0.089475,-0.113792,"miss",-0.045483,0.000055,0.00005,"no"
131,"C",2,68,34,"pL",0.025,0.15,"Wide",-0.05386,0.253081,-0.036648,-0.097088,0.017157,-0.26704,0.045303,0.032369,-0.127315,"miss",-0.073455,0.000004,0.000004,"no"
131,"C",2,69,35,"pL",0.025,0.15,"Wide",-0.057923,0.157813,0.000225,-0.141421,0.015506,-0.15725,-0.021034,0.014587,-0.101049,"miss",-0.043126,0.000438,0.000417,"no"
131,"C",2,71,36,"pL",0.025,0.15,"Wide",-0.013081,0.151806,0.018482,-0.098397,0.030427,0.070127,-0.094062,0.026499,-0.013845,"miss",-0.000763,0.867936,0.867037,"no"
131,"C",2,72,37,"pL",0.025,0.15,"Wide",-0.000126,0.345142,0.031146,0.289121,-0.135835,-0.103649,0.058134,-0.108401,0.04562,"hit",0.045746,0.19765,0.202409,"no"
131,"C",2,73,38,"pL",0.025,0.15,"Wide",0.010581,0.325356,0.013048,-0.06185,0.114865,-0.267889,0.06441,0.20337,0.069105,"miss",0.058524,0.024891,0.02562,"no"
131,"C",2,75,39,"pL",0.025,0.15,"Wide",0.03739,0.402105,-0.023138,-0.262328,0.167945,0.224087,0.160043,-0.102798,0.018165,"miss",-0.019225,0.795316,0.779742,"no"
131,"C",2,76,40,"pL",0.025,0.15,"Wide",-0.004296,0.207902,-0.005894,-0.120154,0.14076,0.055215,-0.076028,-0.021276,-0.070664,"miss",-0.066368,0.020619,0.020998,"no"
131,"C",2,78,41,"pL",0.025,0.15,"Wide",-0.089051,0.368464,0.00781,-0.186924,-0.345471,0.064073,0.103222,-0.080153,-0.045245,"miss",0.043805,0.239495,0.213931,"no"
131,"C",2,79,42,"pL",0.025,0.15,"Wide",0.012191,0.446095,0.036939,-0.326103,0.301216,0.011229,0.04257,0.032045,0.021362,"miss",0.009171,0.708724,0.706014,"no"
131,"C",2,81,43,"pL",0.025,0.15,"Wide",0.040786,0.184028,0.013653,-0.055564,0.124478,0.137633,-0.049708,0.047093,0.059018,"miss",0.018231,0.073237,0.071305,"no"
131,"C",2,84,44,"pL",0.025,0.15,"Wide",-0.033927,0.348272,0.015438,-0.003006,-0.196631,-0.15384,0.24761,-0.063768,0.013346,"hit",0.047273,0.853579,0.869183,"no"
131,"C",2,88,45,"pL",0.025,0.15,"Wide",0.068571,0.266959,-0.01793,0.057179,0.299547,-0.040212,0.099311,-0.072971,0.054504,"miss",-0.014066,0.115338,0.106599,"no"
131,"C",2,92,46,"pL",0.025,0.15,"Wide",-0.018606,0.334213,-0.012436,-0.002602,-0.070122,0.240275,-0.222753,-0.037827,-0.042173,"miss",-0.023567,0.258655,0.256978,"no"
131,"C",2,93,47,"pL",0.025,0.15,"Wide",0.097087,0.158822,0.021058,0.045533,0.115083,0.166571,-0.027252,0.185502,0.039121,"miss",-0.057966,0.354455,0.347517,"no"
131,"C",2,94,48,"pL",0.025,0.15,"Wide",-0.066802,0.126899,-0.014664,0.001724,-0.15826,-0.11081,-0.040447,-0.026217,-0.080732,"miss",-0.013929,0.007745,0.007794,"no"
131,"C",2,95,49,"pL",0.025,0.15,"Wide",0.005917,0.371034,0.011341,0.108306,-0.295864,0.00808,0.195897,0.013164,0.006452,"hit",0.000536,0.969658,0.968846,"no"
131,"C",2,99,50,"pL",0.025,0.15,"Wide",-0.009359,0.234725,-0.018818,-0.178349,0.086069,0.061097,-0.1086,0.092989,-0.02407,"hit",-0.014711,0.643068,0.642021,"no"
131,"C",2,101,51,"pL",0.025,0.15,"Wide",0.096149,0.226652,0.000559,0.201486,0.120449,0.100435,0.239256,-0.180882,0.096032,"miss",-0.000117,0.001093,0.00094,"no"
131,"C",2,105,52,"pL",0.025,0.15,"Wide",-0.004568,0.165475,-0.031769,0.012676,-0.069385,0.10875,0.067972,-0.142851,-0.022902,"hit",-0.018334,0.667756,0.666693,"no"
131,"C",2,106,53,"pL",0.025,0.15,"Wide",-0.018446,0.245685,-0.017606,-0.027864,-0.006656,0.200054,-0.108529,-0.149233,-0.011763,"hit",0.006682,0.905969,0.901895,"no"
131,"C",2,107,54,"pL",0.025,0.15,"Wide",-0.012317,0.126923,0.020721,-0.024895,0.018194,-0.016492,0.094347,-0.132741,0.004184,"miss",0.016501,0.984249,0.983077,"no"
131,"C",2,109,55,"pL",0.025,0.15,"Wide",-0.005201,0.320072,0.014214,-0.015967,0.167605,0.01468,-0.270416,0.078092,-0.03896,"miss",-0.033759,0.309295,0.312262,"no"
131,"C",2,113,56,"pL",0.025,0.15,"Wide",0.131845,0.420479,0.039385,-0.098146,0.336602,0.396349,0.062643,-0.03822,0.200714,"miss",0.068869,0,0,"no"
131,"C",2,114,57,"pL",0.025,0.15,"Wide",-0.224055,0.280932,-0.038781,-0.032666,-0.201379,-0.42517,-0.258867,-0.202194,-0.218319,"miss",0.005736,0,0,"no"
131,"C",2,116,58,"pL",0.025,0.15,"Wide",-0.019963,0.285374,-0.012326,-0.038069,-0.22093,0.065425,0.161324,-0.067568,0.045581,"miss",0.065544,0.190742,0.200074,"no"
131,"C",2,118,59,"pL",0.025,0.15,"Wide",0.057391,0.158719,0.032359,-0.036431,0.126798,0.055678,0.15825,-0.017341,0.056083,"miss",-0.001307,0.098548,0.096378,"no"
