"Participant","Block","TrialNumOrig","TrialNumByLL","PriorSD","LikelihoodSD","LLType","LLMean","LSD","Coin","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","OI","OIc","Outlier"
28,5,221,74,0.085,0.024,"Narrow",0.068932,0.037736,0.062424,0.067645,0.091274,0.074617,0.039123,0.072002,0.084545,"miss",0.015612,0.705494,0.750637,"no"
28,5,224,75,0.085,0.024,"Narrow",0.085553,0.05012,0.073056,0.062824,0.092118,0.057654,0.119436,0.095735,0.090943,"miss",0.005389,0.894556,0.823421,"no"
30,1,4,1,0.085,0.024,"Narrow",0.03973,0.052968,0.040561,0.014118,0.02552,0.081162,0.052988,0.024862,0.046388,"hit",0.006658,0.927929,0.927483,"no"
30,1,14,2,0.085,0.024,"Narrow",-0.079524,0.051494,-0.067675,-0.099674,-0.04217,-0.070601,-0.107273,-0.077904,-0.075683,"hit",0.003841,0.996653,0.9268,"no"
30,1,16,3,0.085,0.024,"Narrow",0.047798,0.036422,0.042581,0.018238,0.063837,0.05043,0.061459,0.045025,0.045776,"hit",-0.002022,0.998154,0.987943,"no"
30,1,17,4,0.085,0.024,"Narrow",-0.038849,0.034371,-0.038811,-0.029456,-0.043343,-0.059361,-0.057696,-0.004387,-0.038731,"hit",0.000117,0.993867,0.987039,"no"
30,1,19,5,0.085,0.024,"Narrow",-0.034708,0.043641,-0.023636,-0.045808,-0.026833,0.002805,-0.033724,-0.069981,-0.021149,"hit",0.013559,0.906354,0.987479,"no"
30,1,24,6,0.085,0.024,"Narrow",-0.064379,0.030552,-0.081637,-0.0736,-0.043266,-0.082287,-0.055443,-0.067296,-0.063791,"miss",0.000588,0.985994,0.974959,"no"
30,1,28,7,0.085,0.024,"Narrow",-0.003099,0.053442,-0.007356,-0.039303,0.012964,0.020295,-0.028045,0.018596,-0.006826,"hit",-0.003727,0.98736,0.995019,"no"
30,1,29,8,0.085,0.024,"Narrow",0.133506,0.043562,0.117011,0.135381,0.120839,0.172318,0.135402,0.103592,0.132918,"miss",-0.000588,0.932532,0.791497,"no"
30,1,31,9,0.085,0.024,"Narrow",-0.068975,0.018813,-0.078016,-0.062885,-0.063985,-0.056228,-0.077307,-0.084472,-0.066473,"hit",0.002503,0.994562,0.999391,"no"
30,1,32,10,0.085,0.024,"Narrow",0.088285,0.049815,0.077241,0.074829,0.061821,0.123187,0.071925,0.109666,0.089079,"hit",0.000793,0.957467,0.867734,"no"
30,1,33,11,0.085,0.024,"Narrow",-0.069701,0.049078,-0.045749,-0.055648,-0.063612,-0.047176,-0.110516,-0.071551,-0.074502,"miss",-0.004802,0.922691,0.877056,"no"
30,1,38,12,0.085,0.024,"Narrow",-0.003937,0.03332,-0.014087,-0.005289,-0.026979,0.014313,0.011057,-0.012789,-0.000554,"hit",0.003383,0.992259,0.996083,"no"
30,1,40,13,0.085,0.024,"Narrow",-0.160705,0.018834,-0.158924,-0.147431,-0.159527,-0.17239,-0.155669,-0.168509,-0.15837,"hit",0.002335,0.928813,0.968783,"no"
30,1,43,14,0.085,0.024,"Narrow",0.135711,0.018616,0.147544,0.133447,0.137619,0.125065,0.125255,0.157169,0.140079,"hit",0.004368,0.845031,0.874212,"no"
30,1,45,15,0.085,0.024,"Narrow",-0.053428,0.03874,-0.047822,-0.071334,-0.069019,-0.03811,-0.072354,-0.016322,-0.052946,"hit",0.000482,0.9903,0.971698,"no"
30,2,48,16,0.085,0.024,"Narrow",0.037858,0.028656,0.04134,0.013534,0.05119,0.044421,0.04069,0.039454,0.043416,"hit",0.005558,0.944852,0.947125,"no"
30,2,50,17,0.085,0.024,"Narrow",-0.084975,0.051863,-0.10345,-0.129539,-0.062481,-0.072269,-0.08699,-0.073597,-0.085711,"miss",-0.000736,0.960841,0.870295,"no"
30,2,52,18,0.085,0.024,"Narrow",0.063786,0.049203,0.068021,0.064944,0.044396,0.10477,0.07367,0.031152,0.066532,"hit",0.002745,0.955825,0.911155,"no"
30,2,60,19,0.085,0.024,"Narrow",0.059846,0.029556,0.059914,0.036845,0.05591,0.052766,0.060487,0.093222,0.066451,"hit",0.006605,0.905914,0.905451,"no"
30,2,62,20,0.085,0.024,"Narrow",0.02026,0.053944,0.031306,0.004931,0.042332,0.056285,-0.008771,0.006524,0.022382,"hit",0.002122,0.989416,0.985455,"no"
30,2,65,21,0.085,0.024,"Narrow",0.092638,0.036781,0.081874,0.062541,0.109163,0.103501,0.099776,0.088208,0.091502,"hit",-0.001136,0.973899,0.928149,"no"
30,2,69,22,0.085,0.024,"Narrow",-0.02509,0.015721,-0.019978,-0.031574,-0.03088,-0.012592,-0.028644,-0.02176,-0.02779,"hit",-0.0027,0.983293,0.981298,"no"
30,2,70,23,0.085,0.024,"Narrow",0.015451,0.044879,0.025651,0.026736,-0.000181,0.022182,-0.020759,0.049275,0.011825,"hit",-0.003626,0.994993,0.99998,"no"
30,2,71,24,0.085,0.024,"Narrow",-0.059545,0.045565,-0.062469,-0.020744,-0.058784,-0.062678,-0.082189,-0.073331,-0.055843,"hit",0.003702,0.999608,0.973159,"no"
30,2,75,25,0.085,0.024,"Narrow",-0.057572,0.005356,-0.059918,-0.059157,-0.06113,-0.055403,-0.059351,-0.052818,-0.061472,"hit",-0.0039,0.947424,0.983778,"no"
30,2,76,26,0.085,0.024,"Narrow",-0.043903,0.029483,-0.034136,-0.062981,-0.026941,-0.030114,-0.046599,-0.052882,-0.041919,"hit",0.001984,0.998716,0.995651,"no"
30,2,81,27,0.085,0.024,"Narrow",0.055097,0.047163,0.055419,0.068642,0.038648,0.08489,0.025419,0.057887,0.060397,"hit",0.0053,0.931139,0.910394,"no"
30,2,82,28,0.085,0.024,"Narrow",0.046649,0.048904,0.041032,0.044864,0.014261,0.032022,0.079199,0.062897,0.047646,"hit",0.000998,0.98409,0.958526,"no"
30,2,83,29,0.085,0.024,"Narrow",-0.011047,0.051713,-0.00646,-0.049653,-0.01071,0.014011,-0.02882,0.019936,-0.005684,"hit",0.005363,0.98333,0.998606,"no"
30,2,86,30,0.085,0.024,"Narrow",0.049457,0.052283,0.043303,0.046484,0.007298,0.070978,0.036913,0.08561,0.048502,"hit",-0.000955,0.994105,0.962076,"no"
30,3,92,31,0.085,0.024,"Narrow",0.096488,0.050219,0.105566,0.108844,0.096791,0.065011,0.132594,0.079201,0.090905,"hit",-0.005584,0.998073,0.908001,"no"
30,3,96,32,0.085,0.024,"Narrow",0.042841,0.029716,0.065541,0.051706,0.029245,0.058976,0.056886,0.01739,0.037227,"miss",-0.005614,0.995131,0.999481,"no"
30,3,99,33,0.085,0.024,"Narrow",-0.122482,0.044039,-0.125184,-0.089984,-0.139183,-0.11707,-0.107025,-0.15915,-0.120945,"hit",0.001537,0.955226,0.831029,"no"
30,3,104,34,0.085,0.024,"Narrow",-0.097185,0.038727,-0.091059,-0.100519,-0.124612,-0.086693,-0.113995,-0.060104,-0.099976,"hit",-0.002791,0.922408,0.865858,"no"
30,3,105,35,0.085,0.024,"Narrow",0.130744,0.039685,0.146431,0.161764,0.106696,0.129644,0.124989,0.130627,0.137542,"hit",0.006798,0.802361,0.716984,"no"
30,3,111,36,0.085,0.024,"Narrow",-0.085966,0.044964,-0.085948,-0.067899,-0.069801,-0.059677,-0.100943,-0.131512,-0.090712,"hit",-0.004746,0.904783,0.845979,"no"
30,3,116,37,0.085,0.024,"Narrow",0.031541,0.038883,0.024966,0.021015,0.035624,0.012244,0.010163,0.078659,0.036038,"hit",0.004497,0.962832,0.963373,"no"
30,3,117,38,0.085,0.024,"Narrow",0.063233,0.048878,0.062748,0.077691,0.095683,0.030464,0.057153,0.055173,0.058686,"hit",-0.004547,0.999988,0.967253,"no"
30,3,118,39,0.085,0.024,"Narrow",0.011562,0.06643,0.026654,-0.045689,0.031825,0.005673,0.036196,0.029805,0.021334,"hit",0.009772,0.912284,0.965041,"no"
30,3,121,40,0.085,0.024,"Narrow",0.048582,0.025796,0.045803,0.063505,0.058057,0.031249,0.053004,0.037093,0.047396,"hit",-0.001185,0.995322,0.993875,"no"
30,3,123,41,0.085,0.024,"Narrow",-0.130187,0.035467,-0.123202,-0.141464,-0.12262,-0.112754,-0.157129,-0.116967,-0.124583,"hit",0.005604,0.987022,0.921589,"no"
30,3,125,42,0.085,0.024,"Narrow",0.126744,0.03981,0.109912,0.101954,0.123029,0.116326,0.113649,0.178763,0.131361,"miss",0.004616,0.853134,0.761153,"no"
30,3,126,43,0.085,0.024,"Narrow",0.006444,0.02971,0.006248,-0.006777,0.01094,0.03068,0.009801,-0.012425,0.00899,"hit",0.002546,0.992603,0.993928,"no"
30,3,128,44,0.085,0.024,"Narrow",-0.013221,0.032503,0.013691,-0.028454,-0.034013,-0.007298,0.004657,-0.000996,-0.020349,"miss",-0.007128,0.948012,0.961915,"no"
30,3,132,45,0.085,0.024,"Narrow",0.086323,0.041986,0.055026,0.097542,0.113883,0.057084,0.086258,0.076847,0.075218,"miss",-0.011105,0.98197,0.98871,"no"
30,4,138,46,0.085,0.024,"Narrow",0.042591,0.044392,0.047617,0.049481,0.001762,0.04241,0.045091,0.074209,0.04549,"hit",0.002899,0.970746,0.956488,"no"
30,4,140,47,0.085,0.024,"Narrow",-0.072539,0.063635,-0.065508,-0.019446,-0.086029,-0.103054,-0.065372,-0.088792,-0.069901,"hit",0.002638,0.994012,0.902461,"no"
30,4,145,48,0.085,0.024,"Narrow",-0.058852,0.039414,-0.063521,-0.08888,-0.051248,-0.039153,-0.071096,-0.043886,-0.067134,"hit",-0.008282,0.878394,0.879082,"no"
30,4,150,49,0.085,0.024,"Narrow",0.055867,0.079631,0.040402,0.048066,0.009662,0.119776,0.05964,0.042195,0.080865,"miss",0.024997,0.500898,0.685044,"yes"
30,4,156,50,0.085,0.024,"Narrow",0.018395,0.067231,0.003003,0.062075,0.015692,0.033974,-0.030036,0.01027,0.020028,"miss",0.001633,0.992753,0.986802,"no"
30,4,157,51,0.085,0.024,"Narrow",-0.154308,0.04075,-0.154322,-0.147573,-0.143868,-0.190609,-0.160087,-0.129403,-0.151325,"hit",0.002982,0.944109,0.791259,"no"
30,4,159,52,0.085,0.024,"Narrow",-0.168328,0.073491,-0.155827,-0.12352,-0.215966,-0.137621,-0.178427,-0.186104,-0.165497,"hit",0.002831,0.927845,0.469735,"no"
30,4,161,53,0.085,0.024,"Narrow",0.098786,0.058904,0.102151,0.105337,0.149151,0.078638,0.104515,0.056292,0.091031,"hit",-0.007756,0.999827,0.885222,"no"
30,4,163,54,0.085,0.024,"Narrow",0.25581,0.048558,0.258354,0.297127,0.259461,0.232493,0.251545,0.238425,0.260529,"hit",0.004719,0.635182,0.290903,"no"
30,4,164,55,0.085,0.024,"Narrow",-0.010652,0.029584,-0.003548,0.001022,-0.010316,-0.011457,0.010991,-0.043501,-0.010531,"hit",0.000121,0.99964,0.999383,"no"
30,4,168,56,0.085,0.024,"Narrow",-0.016304,0.052625,-0.003837,-0.016989,-0.060463,-0.022923,0.008001,0.010854,-0.019144,"miss",-0.002841,0.986792,0.987061,"no"
30,4,169,57,0.085,0.024,"Narrow",0.090495,0.037608,0.080159,0.114767,0.081796,0.067084,0.07976,0.109069,0.098497,"miss",0.008002,0.839137,0.813417,"no"
30,4,175,58,0.085,0.024,"Narrow",-0.000353,0.04919,-0.003861,0.020776,0.006203,0.012265,-0.042427,0.001419,0.000623,"hit",0.000976,0.999267,0.999792,"no"
30,4,178,59,0.085,0.024,"Narrow",-0.113492,0.043468,-0.103948,-0.115691,-0.104861,-0.075912,-0.119388,-0.151607,-0.119982,"miss",-0.00649,0.8354,0.751209,"no"
30,4,179,60,0.085,0.024,"Narrow",0.040941,0.048246,0.046569,0.048491,0.068817,0.004136,0.051746,0.031515,0.031496,"miss",-0.009445,0.967029,0.999923,"no"
30,5,187,61,0.085,0.024,"Narrow",-0.086975,0.039313,-0.0918,-0.068038,-0.097295,-0.077579,-0.117814,-0.074151,-0.090725,"hit",-0.003749,0.919327,0.873979,"no"
30,5,188,62,0.085,0.024,"Narrow",0.2352,0.058813,0.202805,0.236031,0.182101,0.253109,0.250166,0.254594,0.219302,"miss",-0.015898,0.998249,0.471672,"yes"
30,5,191,63,0.085,0.024,"Narrow",0.073097,0.020467,0.064974,0.056914,0.066953,0.07902,0.081307,0.081293,0.070971,"hit",-0.002126,0.99134,0.996327,"no"
30,5,193,64,0.085,0.024,"Narrow",0.008168,0.038752,-0.012031,0.031629,-0.006411,-0.016471,0.019418,0.012676,0.069108,"miss",0.06094,0.0444,0.229298,"yes"
30,5,197,65,0.085,0.024,"Narrow",-0.026815,0.025336,-0.017291,-0.045391,-0.029275,-0.010096,-0.023498,-0.025812,-0.025429,"hit",0.001386,0.999713,0.99952,"no"
30,5,198,66,0.085,0.024,"Narrow",-0.041042,0.071246,-0.032845,-0.047842,0.022105,-0.065797,-0.060922,-0.052752,-0.036392,"hit",0.00465,0.997871,0.975617,"no"
30,5,199,67,0.085,0.024,"Narrow",0.044352,0.030963,0.057103,0.044933,0.026167,0.033227,0.033636,0.0838,0.048564,"hit",0.004212,0.955459,0.95331,"no"
30,5,204,68,0.085,0.024,"Narrow",-0.023345,0.048477,-0.031569,-0.017953,-0.050626,-0.007023,0.010068,-0.05119,-0.013125,"miss",0.01022,0.943009,0.994566,"no"
30,5,205,69,0.085,0.024,"Narrow",0.142374,0.027892,0.158548,0.142425,0.166218,0.138073,0.128901,0.136253,0.148145,"hit",0.005771,0.80598,0.781979,"no"
30,5,208,70,0.085,0.024,"Narrow",0.069803,0.053865,0.07017,0.118683,0.067339,0.073112,0.060573,0.029308,0.062694,"hit",-0.007109,0.996898,0.962035,"no"
30,5,209,71,0.085,0.024,"Narrow",-0.003581,0.049738,-0.010667,0.033191,-0.005009,-0.036955,-0.005989,-0.003145,0.000648,"hit",0.00423,0.987302,0.99714,"no"
30,5,211,72,0.085,0.024,"Narrow",-0.079303,0.038131,-0.071915,-0.092665,-0.095514,-0.051959,-0.064325,-0.092051,-0.081151,"hit",-0.001848,0.952898,0.914935,"no"
30,5,215,73,0.085,0.024,"Narrow",-0.059144,0.023077,-0.053917,-0.052556,-0.042245,-0.069395,-0.054668,-0.076857,-0.059107,"hit",0.000038,0.98488,0.986106,"no"
30,5,218,74,0.085,0.024,"Narrow",-0.075984,0.042509,-0.065654,-0.098625,-0.04787,-0.05845,-0.089103,-0.08587,-0.073605,"hit",0.002378,0.991545,0.947439,"no"
30,5,221,75,0.085,0.024,"Narrow",0.090883,0.025855,0.060117,0.098346,0.097591,0.098216,0.068218,0.092046,0.08432,"miss",-0.006563,0.999982,0.999072,"no"
32,1,2,1,0.085,0.024,"Narrow",-0.098245,0.026805,-0.101025,-0.089323,-0.088417,-0.082877,-0.09741,-0.133198,-0.081833,"miss",0.016412,0.934087,0.962146,"no"
32,1,4,2,0.085,0.024,"Narrow",-0.042519,0.020164,-0.024157,-0.054051,-0.031811,-0.031417,-0.041159,-0.054156,-0.042018,"miss",0.000501,0.994356,0.996689,"no"
32,1,10,3,0.085,0.024,"Narrow",0.076198,0.02236,0.080763,0.09119,0.081919,0.079109,0.061578,0.067196,0.090988,"hit",0.014789,0.712303,0.701836,"no"
32,1,12,4,0.085,0.024,"Narrow",-0.015651,0.052318,-0.019196,-0.045618,0.020163,-0.029604,0.00267,-0.025865,-0.017135,"hit",-0.001484,0.994353,0.99192,"no"
32,1,13,5,0.085,0.024,"Narrow",0.055032,0.024605,0.070583,0.057379,0.053831,0.074356,0.061568,0.028027,0.085162,"hit",0.03013,0.385163,0.395744,"no"
32,1,16,6,0.085,0.024,"Narrow",0.085677,0.027772,0.073837,0.096759,0.075783,0.065398,0.096785,0.093661,0.089053,"miss",0.003376,0.926325,0.916486,"no"
32,1,21,7,0.085,0.024,"Narrow",-0.082959,0.029429,-0.096659,-0.100959,-0.089147,-0.088425,-0.061587,-0.074679,-0.105066,"hit",-0.022107,0.52224,0.569199,"no"
32,1,28,8,0.085,0.024,"Narrow",0.040278,0.028062,0.034223,0.051408,0.05456,0.050284,0.023874,0.021262,0.054327,"miss",0.01405,0.789949,0.814371,"no"
32,1,31,9,0.085,0.024,"Narrow",-0.000309,0.045449,0.023538,-0.009389,0.017762,0.025763,-0.031504,-0.004177,0.067578,"miss",0.067886,0.022481,0.254922,"yes"
32,1,34,10,0.085,0.024,"Narrow",0.027546,0.041608,0.044711,0.012513,0.052068,-0.000798,0.036167,0.037779,0.017879,"miss",-0.009667,0.953739,0.993624,"no"
32,1,36,11,0.085,0.024,"Narrow",-0.02013,0.027635,-0.003986,-0.027733,-0.021439,-0.035875,-0.031562,0.015959,-0.003674,"hit",0.016456,0.833372,0.871948,"no"
32,1,37,12,0.085,0.024,"Narrow",-0.053247,0.037949,-0.046233,-0.056481,-0.080185,-0.028527,-0.043815,-0.057228,-0.040838,"hit",0.012409,0.943246,0.995057,"no"
32,1,38,13,0.085,0.024,"Narrow",-0.092526,0.024088,-0.094444,-0.100903,-0.089976,-0.072174,-0.101572,-0.098007,-0.052761,"miss",0.039765,0.412791,0.41597,"no"
32,1,43,14,0.085,0.024,"Narrow",-0.028791,0.035234,-0.036396,-0.056644,-0.025552,-0.027692,-0.040662,0.006594,-0.039014,"hit",-0.010223,0.88338,0.912376,"no"
32,1,45,15,0.085,0.024,"Narrow",-0.040304,0.043824,-0.047658,-0.044636,-0.077495,-0.029161,-0.02127,-0.028956,-0.032064,"miss",0.00824,0.977729,0.999984,"no"
32,2,46,16,0.085,0.024,"Narrow",0.138527,0.063609,0.152748,0.125641,0.18696,0.10033,0.14674,0.132965,0.13869,"hit",0.000163,0.915945,0.627394,"no"
32,2,47,17,0.085,0.024,"Narrow",0.094282,0.040374,0.095931,0.077002,0.090185,0.102007,0.128224,0.073989,0.094912,"hit",0.000631,0.954226,0.891435,"no"
32,2,49,18,0.085,0.024,"Narrow",-0.018194,0.046544,0.002241,-0.008445,-0.035592,-0.025899,0.021342,-0.042373,0.026247,"miss",0.044441,0.218935,0.628446,"no"
32,2,51,19,0.085,0.024,"Narrow",0.022476,0.037444,0.030268,0.040268,0.037776,0.040473,0.010164,-0.016301,0.021177,"hit",-0.001299,0.999894,0.99779,"no"
32,2,59,20,0.085,0.024,"Narrow",-0.031613,0.066795,-0.04094,-0.075066,-0.003994,0.002553,-0.013813,-0.067748,0.020571,"miss",0.052185,0.130535,0.75286,"yes"
32,2,60,21,0.085,0.024,"Narrow",-0.070287,0.039163,-0.06292,-0.08969,-0.042022,-0.075763,-0.054812,-0.089149,-0.093366,"miss",-0.023079,0.52137,0.627259,"no"
32,2,61,22,0.085,0.024,"Narrow",0.009665,0.025293,0.014064,-0.00955,0.011639,0.021708,0.020346,0.004184,0.021198,"hit",0.011532,0.885198,0.892708,"no"
32,2,69,23,0.085,0.024,"Narrow",-0.056631,0.022783,-0.063902,-0.064235,-0.039223,-0.066642,-0.0634,-0.049656,-0.059878,"hit",-0.003247,0.956135,0.957175,"no"
32,2,76,24,0.085,0.024,"Narrow",-0.007104,0.032815,0.002666,-0.020619,0.008448,0.009975,-0.026094,-0.007232,-0.007089,"hit",0.000016,0.999789,0.999596,"no"
32,2,78,25,0.085,0.024,"Narrow",0.007431,0.037235,0.001685,-0.026838,0.01193,0.018169,0.009419,0.024472,0.010229,"hit",0.002798,0.990937,0.993593,"no"
32,2,84,26,0.085,0.024,"Narrow",-0.009028,0.028553,-0.01601,0.009708,-0.006276,0.001255,-0.026301,-0.023528,-0.049991,"miss",-0.040962,0.242517,0.338955,"no"
32,2,85,27,0.085,0.024,"Narrow",0.03278,0.008235,0.021107,0.030195,0.033115,0.040236,0.031712,0.02864,0.032227,"hit",-0.000552,0.997168,0.999866,"no"
32,2,86,28,0.085,0.024,"Narrow",-0.121694,0.033538,-0.119202,-0.107727,-0.112572,-0.150397,-0.116955,-0.120818,-0.113038,"hit",0.008656,0.999912,0.971944,"no"
32,2,89,29,0.085,0.024,"Narrow",0.119636,0.013092,0.103976,0.120743,0.119525,0.130893,0.113913,0.113104,0.153919,"miss",0.034283,0.218641,0.05853,"no"
32,2,90,30,0.085,0.024,"Narrow",0.068236,0.029182,0.053254,0.082073,0.074431,0.081126,0.04783,0.055717,0.062503,"hit",-0.005733,0.999608,0.998731,"no"
32,3,97,31,0.085,0.024,"Narrow",-0.089756,0.021822,-0.097531,-0.087695,-0.087329,-0.077374,-0.107436,-0.088945,-0.081695,"miss",0.008061,0.998331,0.99407,"no"
32,3,100,32,0.085,0.024,"Narrow",0.036784,0.030401,0.044718,0.06289,0.03976,0.040656,0.029046,0.011569,0.02766,"miss",-0.009124,0.967169,0.986445,"no"
32,3,101,33,0.085,0.024,"Narrow",0.024027,0.028873,0.04153,0.020935,0.04952,0.012205,0.025017,0.01246,0.026649,"hit",0.002621,0.98442,0.984358,"no"
32,3,102,34,0.085,0.024,"Narrow",-0.014709,0.054181,-0.027505,-0.012265,0.021234,-0.055149,-0.01322,-0.014144,-0.03095,"hit",-0.016241,0.783275,0.907546,"no"
32,3,103,35,0.085,0.024,"Narrow",0.022974,0.049838,0.031247,0.020075,0.012706,0.069085,0.01176,0.001246,0.01779,"hit",-0.005184,0.990161,0.999875,"no"
32,3,105,36,0.085,0.024,"Narrow",-0.015558,0.006183,-0.014611,-0.012584,-0.01658,-0.01273,-0.01296,-0.022933,-0.014341,"hit",0.001217,0.999996,0.998254,"no"
32,3,107,37,0.085,0.024,"Narrow",-0.001937,0.024658,-0.004448,0.020325,-0.005062,-0.008885,-0.008816,-0.007246,-0.006192,"hit",-0.004255,0.9844,0.985001,"no"
32,3,110,38,0.085,0.024,"Narrow",0.028672,0.053829,0.025497,0.072445,0.027053,-0.000973,0.018751,0.026081,0.022222,"hit",-0.00645,0.984857,0.99928,"no"
32,3,113,39,0.085,0.024,"Narrow",0.030121,0.016698,0.034873,0.018871,0.026003,0.023794,0.035429,0.046505,0.029635,"hit",-0.000486,0.997548,0.99944,"no"
32,3,123,40,0.085,0.024,"Narrow",-0.068781,0.056053,-0.076593,-0.068704,-0.051009,-0.041121,-0.114179,-0.068893,-0.072002,"hit",-0.00322,0.94555,0.880043,"no"
32,3,124,41,0.085,0.024,"Narrow",0.157551,0.033838,0.172338,0.149221,0.15695,0.142098,0.138468,0.201016,0.15232,"miss",-0.005231,0.967229,0.882613,"no"
32,3,127,42,0.085,0.024,"Narrow",-0.16612,0.029313,-0.182809,-0.170071,-0.182007,-0.180527,-0.148347,-0.14965,-0.131617,"miss",0.034503,0.668578,0.845777,"no"
32,3,128,43,0.085,0.024,"Narrow",-0.189615,0.052155,-0.173652,-0.195484,-0.160688,-0.224101,-0.164816,-0.202986,-0.160137,"hit",0.029478,0.822945,0.885109,"no"
32,3,130,44,0.085,0.024,"Narrow",-0.033357,0.070609,-0.030384,-0.082134,-0.061187,0.002606,-0.038134,0.012064,0.063876,"miss",0.097233,0.000569,0.314962,"yes"
32,3,134,45,0.085,0.024,"Narrow",-0.116015,0.016406,-0.12935,-0.111607,-0.12955,-0.120651,-0.110873,-0.107391,-0.163642,"miss",-0.047627,0.074854,0.017225,"yes"
32,4,139,46,0.085,0.024,"Narrow",-0.010146,0.034402,-0.009057,0.012548,-0.032534,0.001555,-0.01143,-0.020867,-0.016948,"hit",-0.006802,0.9547,0.96955,"no"
32,4,141,47,0.085,0.024,"Narrow",-0.032003,0.056549,-0.036242,-0.026034,-0.014033,-0.012849,-0.081619,-0.025481,-0.022767,"hit",0.009236,0.962325,0.999926,"no"
32,4,142,48,0.085,0.024,"Narrow",0.103065,0.040352,0.104962,0.132199,0.121399,0.094638,0.102604,0.064484,0.106752,"hit",0.003687,0.90143,0.833361,"no"
32,4,143,49,0.085,0.024,"Narrow",0.185482,0.061027,0.18735,0.159482,0.16014,0.184817,0.234507,0.188461,0.187895,"hit",0.002414,0.80969,0.428788,"no"
32,4,144,50,0.085,0.024,"Narrow",0.014884,0.036598,0.009489,0.043986,0.021594,-0.000777,0.001019,0.008597,0.011867,"hit",-0.003016,0.997016,0.999804,"no"
32,4,149,51,0.085,0.024,"Narrow",-0.047429,0.026399,-0.037154,-0.029327,-0.047914,-0.062853,-0.037665,-0.059385,-0.041689,"hit",0.00574,0.995939,0.998287,"no"
32,4,151,52,0.085,0.024,"Narrow",-0.047868,0.062338,-0.054737,-0.04193,-0.007364,-0.037393,-0.093341,-0.059311,-0.043154,"hit",0.004713,0.998871,0.972594,"no"
32,4,153,53,0.085,0.024,"Narrow",0.141266,0.060235,0.131841,0.117444,0.175247,0.125132,0.178667,0.10984,0.132395,"hit",-0.008871,0.998025,0.74438,"no"
32,4,157,54,0.085,0.024,"Narrow",-0.007709,0.033698,0.004226,0.014985,-0.001692,0.006426,-0.020013,-0.038248,-0.038007,"miss",-0.030298,0.459809,0.628908,"no"
32,4,160,55,0.085,0.024,"Narrow",0.017017,0.028961,0.032535,0.016022,0.030171,0.034542,-0.000964,0.005312,0.043894,"hit",0.026878,0.524615,0.610057,"no"
32,4,161,56,0.085,0.024,"Narrow",0.167215,0.048426,0.16855,0.148399,0.205936,0.145219,0.169997,0.166524,0.136883,"miss",-0.030332,0.768583,0.96981,"no"
32,4,164,57,0.085,0.024,"Narrow",0.217032,0.028792,0.213347,0.195896,0.22262,0.232295,0.207372,0.226977,0.230355,"miss",0.013323,0.495538,0.461382,"no"
32,4,166,58,0.085,0.024,"Narrow",0.107511,0.029563,0.128608,0.098273,0.100655,0.126122,0.124762,0.087744,0.128604,"hit",0.021092,0.503095,0.536437,"no"
32,4,170,59,0.085,0.024,"Narrow",-0.143263,0.054166,-0.143932,-0.117841,-0.149718,-0.123791,-0.186406,-0.138559,-0.110072,"miss",0.033191,0.659455,0.984637,"no"
32,4,171,60,0.085,0.024,"Narrow",-0.082773,0.062737,-0.07681,-0.126011,-0.045944,-0.058728,-0.093767,-0.089415,-0.110912,"miss",-0.028139,0.383924,0.534579,"no"
32,5,181,61,0.085,0.024,"Narrow",-0.116917,0.038015,-0.112103,-0.095611,-0.103918,-0.116215,-0.145396,-0.123447,-0.136764,"miss",-0.019847,0.516284,0.546799,"no"
32,5,182,62,0.085,0.024,"Narrow",0.017531,0.029818,0.004523,0.008006,-0.001212,0.031968,0.032959,0.015933,0.020151,"miss",0.00262,0.987625,0.988236,"no"
32,5,183,63,0.085,0.024,"Narrow",0.009355,0.023681,0.011456,-0.000016,0.02773,0.010845,-0.00217,0.010385,0.014123,"hit",0.004768,0.97607,0.975712,"no"
32,5,184,64,0.085,0.024,"Narrow",0.042737,0.021164,0.036601,0.03689,0.057903,0.034644,0.052204,0.032045,0.047532,"hit",0.004795,0.949917,0.948773,"no"
32,5,194,65,0.085,0.024,"Narrow",-0.023494,0.047028,-0.04137,0.012005,-0.036518,-0.046779,-0.037172,-0.009006,-0.041261,"hit",-0.017767,0.733798,0.85814,"no"
32,5,200,66,0.085,0.024,"Narrow",-0.007145,0.062695,-0.000497,0.037889,-0.041359,0.011583,-0.025914,-0.017922,-0.040731,"miss",-0.033586,0.38688,0.779914,"no"
