"Participant","Block","TrialNum","TrialNumByLL","PriorSD","LikelihoodSD","LLType","LLMean","LSD","Coin","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","OI","OIc","Outlier"
28,3,99,48,0.085,0.024,"Narrow",0.158552,0.035344,0.147533,0.156194,0.13564,0.158203,0.142,0.200723,0.115401,"miss",-0.043152,0.446474,0.842723,"no"
28,3,101,49,0.085,0.024,"Narrow",-0.139413,0.050932,-0.135831,-0.152074,-0.146084,-0.092261,-0.141978,-0.164667,-0.154097,"miss",-0.014684,0.60158,0.512511,"no"
28,3,104,50,0.085,0.024,"Narrow",0.01389,0.035019,0.014311,0.010814,0.00471,0.006672,0.046135,0.001121,0.018698,"hit",0.004807,0.972724,0.979554,"no"
28,3,106,51,0.085,0.024,"Narrow",0.077685,0.034962,0.063586,0.068214,0.093964,0.056918,0.062646,0.106683,0.075947,"hit",-0.001738,0.987091,0.960612,"no"
28,3,107,52,0.085,0.024,"Narrow",-0.047243,0.036029,-0.048829,-0.048774,-0.014294,-0.057167,-0.055467,-0.060514,-0.036752,"hit",0.010491,0.960918,0.995402,"no"
28,3,109,53,0.085,0.024,"Narrow",-0.049419,0.033401,-0.034532,-0.040097,-0.035292,-0.075383,-0.060007,-0.036313,-0.04162,"hit",0.007798,0.986103,0.999325,"no"
28,3,111,54,0.085,0.024,"Narrow",-0.092,0.039933,-0.091946,-0.072726,-0.076703,-0.123132,-0.096441,-0.090996,-0.079671,"hit",0.012328,0.975402,0.993325,"no"
28,3,113,55,0.085,0.024,"Narrow",0.031368,0.048653,0.037662,0.028753,-0.010191,0.049684,0.047992,0.040602,0.03848,"hit",0.007112,0.930283,0.942417,"no"
28,3,114,56,0.085,0.024,"Narrow",-0.022625,0.029216,-0.0236,-0.007281,-0.011095,-0.042507,-0.03203,-0.020212,-0.016098,"hit",0.006527,0.981011,0.989902,"no"
28,3,116,57,0.085,0.024,"Narrow",-0.034991,0.040686,-0.027748,-0.061611,-0.020996,-0.047287,-0.010503,-0.034559,-0.038311,"hit",-0.00332,0.972064,0.966562,"no"
28,3,118,58,0.085,0.024,"Narrow",0.140501,0.050862,0.137585,0.157531,0.164668,0.146791,0.099733,0.13378,0.131232,"hit",-0.009269,0.999008,0.82312,"no"
28,3,119,59,0.085,0.024,"Narrow",0.036369,0.02789,0.047474,0.035719,0.027494,0.059376,0.023358,0.035898,0.038161,"hit",0.001792,0.983836,0.982024,"no"
28,3,120,60,0.085,0.024,"Narrow",-0.084571,0.022646,-0.09317,-0.09036,-0.091865,-0.098664,-0.071145,-0.070822,-0.084975,"hit",-0.000404,0.96471,0.968349,"no"
28,4,123,61,0.085,0.024,"Narrow",0.04921,0.058359,0.039386,0.025544,0.004441,0.066153,0.063897,0.086016,0.057565,"miss",0.008355,0.889696,0.885448,"no"
28,4,125,62,0.085,0.024,"Narrow",0.069367,0.042871,0.059269,0.051772,0.098102,0.077572,0.086673,0.032715,0.076722,"miss",0.007355,0.881092,0.861772,"no"
28,4,126,63,0.085,0.024,"Narrow",-0.043308,0.038984,-0.022035,-0.010722,-0.05282,-0.0528,-0.059893,-0.040303,-0.055921,"miss",-0.012614,0.815978,0.858886,"no"
28,4,129,64,0.085,0.024,"Narrow",-0.087023,0.070577,-0.088276,-0.140043,-0.055408,-0.107514,-0.060762,-0.07139,-0.084718,"hit",0.002306,0.986299,0.833352,"no"
28,4,132,65,0.085,0.024,"Narrow",0.157655,0.052331,0.135361,0.120361,0.144577,0.190972,0.163673,0.168689,0.204524,"miss",0.046869,0.060061,0.138969,"no"
28,4,133,66,0.085,0.024,"Narrow",-0.090538,0.048094,-0.098085,-0.068986,-0.088225,-0.077157,-0.131294,-0.087028,-0.087774,"hit",0.002764,0.98758,0.904209,"no"
28,4,136,67,0.085,0.024,"Narrow",0.033714,0.048273,0.027211,0.057167,0.005191,0.010793,0.024223,0.071194,0.040596,"hit",0.006883,0.931081,0.939852,"no"
28,4,137,68,0.085,0.024,"Narrow",0.09708,0.030396,0.084489,0.106467,0.111836,0.075349,0.107355,0.084392,0.114053,"miss",0.016973,0.622117,0.646613,"no"
28,4,140,69,0.085,0.024,"Narrow",0.064392,0.069208,0.073572,0.091197,0.005604,0.081111,0.052238,0.09181,0.070833,"hit",0.006441,0.9031,0.839967,"no"
28,4,141,70,0.085,0.024,"Narrow",-0.082868,0.055164,-0.070387,-0.106233,-0.089394,-0.11818,-0.052923,-0.047607,-0.076556,"hit",0.006311,0.99997,0.92768,"no"
28,4,143,71,0.085,0.024,"Narrow",0.021743,0.021054,0.022561,0.038267,0.010821,0.023749,0.025536,0.010341,0.026678,"hit",0.004936,0.965817,0.962468,"no"
28,4,144,72,0.085,0.024,"Narrow",-0.021831,0.019883,-0.044208,-0.011224,-0.029436,-0.023367,-0.035456,-0.009669,-0.034059,"hit",-0.012228,0.855737,0.82322,"no"
28,4,147,73,0.085,0.024,"Narrow",0.013639,0.032628,0.028152,-0.001717,0.010363,0.041422,0.01666,0.001469,-0.003742,"miss",-0.017381,0.804038,0.885721,"no"
28,4,149,74,0.085,0.024,"Narrow",0.095685,0.021015,0.09953,0.108527,0.083686,0.089694,0.105273,0.091246,0.116215,"miss",0.02053,0.537655,0.505834,"no"
28,4,150,75,0.085,0.024,"Narrow",-0.036798,0.044541,-0.037522,-0.019386,-0.034491,-0.018801,-0.073557,-0.037753,-0.020961,"miss",0.015837,0.869374,0.981036,"no"
28,4,151,76,0.085,0.024,"Narrow",0.043242,0.031936,0.04373,0.022182,0.027422,0.058372,0.049048,0.059184,0.052507,"hit",0.009265,0.881428,0.896006,"no"
28,4,152,77,0.085,0.024,"Narrow",-0.163879,0.062395,-0.159776,-0.128493,-0.14716,-0.146572,-0.207402,-0.189769,-0.128824,"miss",0.035055,0.651129,0.90878,"no"
28,4,153,78,0.085,0.024,"Narrow",-0.027797,0.05062,-0.01846,-0.038242,-0.066035,-0.030699,-0.036465,0.032456,0.025409,"miss",0.053206,0.117093,0.585126,"no"
28,4,156,79,0.085,0.024,"Narrow",0.01554,0.045373,0.01123,-0.01207,0.035522,-0.000389,0.04089,0.013749,0.029414,"miss",0.013874,0.832326,0.914555,"no"
28,4,159,80,0.085,0.024,"Narrow",-0.031356,0.034226,-0.033842,-0.020219,-0.005872,-0.049497,-0.034397,-0.046794,-0.055651,"miss",-0.024295,0.561609,0.684923,"no"
28,5,161,81,0.085,0.024,"Narrow",-0.058557,0.038353,-0.06454,-0.030724,-0.081548,-0.047772,-0.06026,-0.072483,-0.067874,"hit",-0.009316,0.859581,0.867517,"no"
28,5,163,82,0.085,0.024,"Narrow",0.046382,0.062183,0.055223,0.061483,0.08387,0.057243,0.001316,0.027999,0.04619,"hit",-0.000192,0.991543,0.952005,"no"
28,5,164,83,0.085,0.024,"Narrow",-0.24035,0.036255,-0.23964,-0.254452,-0.215896,-0.244747,-0.261362,-0.225293,-0.23264,"hit",0.00771,0.921358,0.697388,"no"
28,5,166,84,0.085,0.024,"Narrow",0.138266,0.018334,0.13196,0.148966,0.136526,0.148169,0.128206,0.129465,0.125195,"hit",-0.013071,0.993364,0.942867,"no"
28,5,167,85,0.085,0.024,"Narrow",-0.061117,0.058249,-0.043147,-0.103773,-0.074783,-0.040657,-0.030098,-0.056275,-0.046543,"hit",0.014574,0.920986,0.994865,"no"
28,5,171,86,0.085,0.024,"Narrow",0.068875,0.051112,0.080704,0.078797,0.060802,0.054781,0.113468,0.036526,0.049717,"miss",-0.019158,0.851238,0.999811,"no"
28,5,174,87,0.085,0.024,"Narrow",0.040782,0.053112,0.039188,0.033987,0.008412,0.082113,0.044108,0.035292,0.04793,"hit",0.007148,0.919514,0.92113,"no"
28,5,175,88,0.085,0.024,"Narrow",0.057206,0.040904,0.044851,0.041224,0.033556,0.069805,0.083655,0.057789,-0.011519,"miss",-0.068725,0.032568,0.310108,"yes"
28,5,176,89,0.085,0.024,"Narrow",-0.026954,0.02794,-0.038328,-0.021099,-0.007843,-0.046174,-0.030126,-0.029527,-0.001959,"miss",0.024995,0.649913,0.726825,"no"
28,5,177,90,0.085,0.024,"Narrow",-0.086119,0.049438,-0.111099,-0.099497,-0.086118,-0.045151,-0.110283,-0.089546,-0.053027,"miss",0.033092,0.558599,0.966875,"no"
28,5,179,91,0.085,0.024,"Narrow",0.018797,0.044129,0.020635,0.008477,0.035372,-0.013644,0.041389,0.022392,-0.002357,"miss",-0.021154,0.727623,0.912635,"no"
28,5,181,92,0.085,0.024,"Narrow",-0.167924,0.053367,-0.162111,-0.200452,-0.177041,-0.179601,-0.12895,-0.153578,-0.16063,"hit",0.007294,0.979043,0.683197,"no"
28,5,189,93,0.085,0.024,"Narrow",0.057566,0.053924,0.05039,0.083004,0.057014,0.04104,0.016161,0.090609,0.026287,"miss",-0.031278,0.551429,0.950606,"no"
28,5,190,94,0.085,0.024,"Narrow",0.037209,0.021753,0.041727,0.03615,0.043268,0.025413,0.023416,0.057797,0.039798,"hit",0.00259,0.977114,0.977697,"no"
28,5,191,95,0.085,0.024,"Narrow",0.042697,0.041538,0.046891,0.061271,0.017317,0.021602,0.037864,0.075433,0.04065,"hit",-0.002047,0.999008,0.98708,"no"
28,5,195,96,0.085,0.024,"Narrow",-0.101257,0.046909,-0.077203,-0.135578,-0.081293,-0.07671,-0.102542,-0.110161,-0.111697,"miss",-0.01044,0.770129,0.719438,"no"
28,5,196,97,0.085,0.024,"Narrow",0.133208,0.021432,0.133614,0.147425,0.12216,0.122767,0.138193,0.135495,0.133196,"hit",-0.000012,0.924536,0.94048,"no"
28,5,197,98,0.085,0.024,"Narrow",0.024119,0.056394,0.023294,-0.008738,0.056404,0.035387,0.04894,-0.011397,0.044815,"miss",0.020696,0.662759,0.841638,"no"
28,5,199,99,0.085,0.024,"Narrow",0.08162,0.018532,0.094969,0.072039,0.076075,0.09335,0.090349,0.076288,0.146542,"miss",0.064921,0.015729,0.002579,"yes"
28,5,200,100,0.085,0.024,"Narrow",-0.023624,0.05405,-0.012645,-0.028169,-0.053061,0.021172,-0.023971,-0.034092,-0.028721,"miss",-0.005097,0.962668,0.967711,"no"
30,1,1,1,0.085,0.024,"Narrow",-0.01006,0.026326,-0.019058,0.003525,0.001443,-0.003665,-0.026829,-0.024774,-0.010131,"hit",-0.000071,0.999462,0.999365,"no"
30,1,2,2,0.085,0.024,"Narrow",-0.042702,0.026567,-0.058137,-0.030889,-0.063587,-0.046552,-0.032027,-0.040453,-0.008114,"miss",0.034588,0.446697,0.518755,"yes"
30,1,6,3,0.085,0.024,"Narrow",0.087404,0.030322,0.060991,0.09773,0.101942,0.069353,0.071445,0.096549,0.112377,"miss",0.024973,0.446891,0.507135,"yes"
30,1,7,4,0.085,0.024,"Narrow",-0.059851,0.039465,-0.061948,-0.094128,-0.047477,-0.048033,-0.05038,-0.059234,-0.060124,"hit",-0.000273,0.982263,0.957326,"no"
30,1,9,5,0.085,0.024,"Narrow",0.032618,0.080825,0.034125,0.044975,0.079986,-0.025698,0.008088,0.055739,0.04822,"hit",0.015601,0.768032,0.871256,"no"
30,1,10,6,0.085,0.024,"Narrow",-0.099072,0.054678,-0.093324,-0.084705,-0.138436,-0.098768,-0.064311,-0.10914,-0.09546,"hit",0.003612,0.988913,0.863252,"no"
30,1,13,7,0.085,0.024,"Narrow",-0.100351,0.053533,-0.100153,-0.076388,-0.121635,-0.134786,-0.075002,-0.093945,-0.091918,"hit",0.008433,0.999149,0.909748,"no"
30,1,14,8,0.085,0.024,"Narrow",-0.094997,0.046785,-0.088369,-0.080737,-0.056735,-0.09752,-0.101508,-0.138484,-0.088429,"hit",0.006568,0.999838,0.933745,"no"
30,1,17,9,0.085,0.024,"Narrow",0.006426,0.051688,0.004953,0.013864,0.034047,-0.03411,-0.00526,0.023589,-0.008735,"hit",-0.015161,0.839087,0.956511,"no"
30,1,20,10,0.085,0.024,"Narrow",0.053966,0.03323,0.037401,0.061635,0.074306,0.033625,0.065277,0.034987,0.057154,"miss",0.003188,0.959036,0.949701,"no"
30,1,23,11,0.085,0.024,"Narrow",-0.207863,0.045898,-0.198677,-0.201013,-0.199099,-0.249836,-0.194482,-0.194887,-0.221326,"miss",-0.013462,0.508359,0.343724,"no"
30,1,25,12,0.085,0.024,"Narrow",-0.018202,0.014997,-0.012303,-0.019715,-0.006349,-0.013622,-0.024834,-0.026491,-0.004219,"hit",0.013983,0.87818,0.746367,"no"
30,1,29,13,0.085,0.024,"Narrow",0.095661,0.059518,0.091596,0.118058,0.05829,0.08426,0.134103,0.083593,0.087498,"hit",-0.008163,0.999018,0.895184,"no"
30,1,30,14,0.085,0.024,"Narrow",-0.045011,0.052605,-0.067484,-0.068,-0.00608,-0.027774,-0.038814,-0.084387,-0.035216,"miss",0.009795,0.966525,0.998286,"no"
30,1,31,15,0.085,0.024,"Narrow",0.010154,0.062344,0.027941,0.006747,0.022934,0.05079,-0.035178,0.005475,-0.012948,"miss",-0.023102,0.665796,0.929229,"yes"
30,1,32,16,0.085,0.024,"Narrow",-0.102285,0.027364,-0.111851,-0.112862,-0.082197,-0.115782,-0.095289,-0.105293,-0.089809,"miss",0.012475,0.980493,0.994584,"no"
30,1,33,17,0.085,0.024,"Narrow",0.022166,0.025926,0.042614,0.025962,0.00245,0.024513,0.038348,0.019556,0.028304,"hit",0.006137,0.952056,0.954776,"no"
30,1,38,18,0.085,0.024,"Narrow",0.033132,0.020773,0.040983,0.020808,0.035422,0.045701,0.042223,0.021506,0.039148,"hit",0.006016,0.943443,0.938665,"no"
30,1,39,19,0.085,0.024,"Narrow",0.002195,0.05734,-0.001114,0.053696,-0.018331,-0.005953,0.003537,-0.021972,0.007813,"hit",0.005617,0.973216,0.991531,"no"
30,1,40,20,0.085,0.024,"Narrow",-0.074622,0.062381,-0.072777,-0.088693,-0.020021,-0.100356,-0.079801,-0.08424,-0.077953,"hit",-0.00333,0.938443,0.846649,"no"
30,2,43,21,0.085,0.024,"Narrow",-0.075783,0.014466,-0.095215,-0.077099,-0.071509,-0.067277,-0.069559,-0.093469,-0.078472,"miss",-0.00269,0.945722,0.961661,"no"
30,2,44,22,0.085,0.024,"Narrow",-0.002887,0.022062,0.004562,-0.003437,-0.010327,0.016899,-0.002178,-0.015392,-0.003535,"hit",-0.000648,0.999397,0.99936,"no"
30,2,46,23,0.085,0.024,"Narrow",0.012239,0.037124,0.009123,0.026621,0.009903,0.018277,-0.020553,0.026947,0.009044,"hit",-0.003195,0.995742,0.999384,"no"
30,2,52,24,0.085,0.024,"Narrow",-0.098728,0.064963,-0.094244,-0.072041,-0.121433,-0.128666,-0.13315,-0.038351,-0.102217,"hit",-0.003489,0.909865,0.747976,"no"
30,2,53,25,0.085,0.024,"Narrow",-0.110573,0.020506,-0.110491,-0.126061,-0.105473,-0.098226,-0.109913,-0.113193,-0.116398,"hit",-0.005825,0.85286,0.862992,"no"
30,2,55,26,0.085,0.024,"Narrow",-0.077366,0.03866,-0.102594,-0.056598,-0.079905,-0.10641,-0.08753,-0.05639,-0.076411,"miss",0.000955,0.981772,0.944094,"no"
30,2,56,27,0.085,0.024,"Narrow",-0.096574,0.034292,-0.091245,-0.087332,-0.084264,-0.118434,-0.077306,-0.115532,-0.096469,"hit",0.000105,0.96067,0.920764,"no"
30,2,57,28,0.085,0.024,"Narrow",0.020707,0.030173,0.013225,0.043563,0.015735,0.020925,0.001654,0.021659,0.021245,"hit",0.000538,0.996534,0.99542,"no"
30,2,60,29,0.085,0.024,"Narrow",0.03622,0.022053,0.037217,0.018896,0.034527,0.044617,0.046843,0.036218,0.030772,"hit",-0.005448,0.993765,0.990749,"no"
30,2,61,30,0.085,0.024,"Narrow",-0.058812,0.05018,-0.058911,-0.042401,-0.052454,-0.094926,-0.029784,-0.074496,-0.068617,"hit",-0.009805,0.84977,0.851452,"no"
30,2,62,31,0.085,0.024,"Narrow",0.085593,0.022889,0.094131,0.068886,0.078712,0.092685,0.097505,0.09018,0.079926,"hit",-0.005668,0.999654,0.999987,"no"
30,2,63,32,0.085,0.024,"Narrow",0.113623,0.032468,0.109797,0.120605,0.105088,0.139553,0.119385,0.083487,0.11525,"hit",0.001627,0.92167,0.878362,"no"
30,2,64,33,0.085,0.024,"Narrow",0.082155,0.04569,0.085603,0.098956,0.089329,0.057608,0.112617,0.052266,0.072269,"hit",-0.009886,0.98821,0.978785,"no"
30,2,68,34,0.085,0.024,"Narrow",-0.030459,0.039635,-0.019922,-0.003744,-0.050905,-0.03149,-0.050111,-0.016044,-0.035275,"miss",-0.004816,0.960239,0.962287,"no"
30,2,69,35,0.085,0.024,"Narrow",-0.020105,0.073862,-0.030468,0.016057,-0.014703,0.02252,-0.06354,-0.060861,-0.017262,"hit",0.002844,0.998499,0.994721,"no"
30,2,70,36,0.085,0.024,"Narrow",-0.156719,0.053886,-0.154706,-0.139636,-0.192119,-0.185289,-0.138273,-0.12828,-0.148885,"hit",0.007834,0.988711,0.725909,"no"
30,2,72,37,0.085,0.024,"Narrow",0.074234,0.04823,0.083118,0.11019,0.055788,0.094286,0.064082,0.046822,0.082808,"hit",0.008574,0.851566,0.824134,"no"
30,2,74,38,0.085,0.024,"Narrow",-0.086422,0.072613,-0.081671,-0.03516,-0.073616,-0.129275,-0.111728,-0.082334,-0.08249,"hit",0.003932,0.995138,0.844222,"no"
30,2,76,39,0.085,0.024,"Narrow",0.021297,0.046086,0.025155,0.014294,-0.0004,0.060946,0.016573,0.01507,0.021627,"hit",0.00033,0.997062,0.992258,"no"
30,2,80,40,0.085,0.024,"Narrow",0.100813,0.05921,0.101543,0.060128,0.08168,0.130051,0.125744,0.106466,0.099419,"hit",-0.001395,0.970696,0.815355,"no"
30,3,82,41,0.085,0.024,"Narrow",-0.02453,0.034599,-0.032209,-0.012396,-0.020762,-0.049142,-0.004574,-0.035777,-0.023778,"hit",0.000752,0.999088,0.996623,"no"
30,3,84,42,0.085,0.024,"Narrow",-0.109103,0.026436,-0.102432,-0.102676,-0.094115,-0.11756,-0.127889,-0.103276,-0.100523,"hit",0.008581,0.999776,0.999244,"no"
30,3,85,43,0.085,0.024,"Narrow",0.108567,0.022922,0.11016,0.102585,0.113624,0.124176,0.11754,0.084912,0.104481,"hit",-0.004087,0.987528,0.990681,"no"
30,3,86,44,0.085,0.024,"Narrow",-0.114501,0.043743,-0.082346,-0.082507,-0.134774,-0.125865,-0.097848,-0.131511,-0.110384,"miss",0.004117,0.984824,0.883374,"no"
30,3,88,45,0.085,0.024,"Narrow",0.08932,0.035331,0.062166,0.119456,0.089486,0.086842,0.095727,0.05509,0.086868,"miss",-0.002452,0.986145,0.951074,"no"
30,3,92,46,0.085,0.024,"Narrow",-0.055764,0.048842,-0.059925,-0.069389,-0.069267,-0.065536,-0.012054,-0.062574,-0.049643,"hit",0.006121,0.996741,0.984191,"no"
30,3,94,47,0.085,0.024,"Narrow",0.017375,0.042722,0.008054,0.02467,-0.020706,0.011845,0.029321,0.041748,0.008102,"hit",-0.009274,0.949416,0.989212,"no"
30,3,95,48,0.085,0.024,"Narrow",-0.019067,0.033276,-0.019988,-0.038987,-0.015869,0.005998,-0.013919,-0.032557,-0.012983,"hit",0.006084,0.982383,0.993951,"no"
30,3,96,49,0.085,0.024,"Narrow",0.054742,0.035405,0.066285,0.038803,0.067732,0.060616,0.079367,0.02719,0.053581,"hit",-0.001161,0.993275,0.979257,"no"
30,3,102,50,0.085,0.024,"Narrow",-0.13244,0.015277,-0.130626,-0.14449,-0.132976,-0.134731,-0.135003,-0.114998,-0.126312,"hit",0.006127,0.989219,0.993842,"no"
30,3,103,51,0.085,0.024,"Narrow",0.072601,0.033153,0.074446,0.065191,0.101686,0.071958,0.07775,0.046422,0.084247,"hit",0.011646,0.790325,0.803852,"no"
30,3,107,52,0.085,0.024,"Narrow",-0.130652,0.050161,-0.141704,-0.125182,-0.087946,-0.146062,-0.150173,-0.143896,-0.106871,"miss",0.023781,0.850039,0.974764,"yes"
30,3,109,53,0.085,0.024,"Narrow",0.041147,0.020219,0.041428,0.042751,0.026744,0.044196,0.031419,0.060626,0.044567,"hit",0.00342,0.966663,0.967002,"no"
30,3,110,54,0.085,0.024,"Narrow",0.006768,0.050601,0.023958,0.005175,-0.021349,0.024342,0.043007,-0.017336,0.016939,"hit",0.010171,0.911568,0.964401,"no"
30,3,111,55,0.085,0.024,"Narrow",-0.098581,0.048878,-0.083282,-0.107407,-0.107193,-0.068522,-0.068836,-0.140947,-0.067893,"miss",0.030688,0.640033,0.989818,"yes"
30,3,114,56,0.085,0.024,"Narrow",-0.08879,0.017141,-0.083258,-0.088861,-0.088628,-0.077308,-0.101503,-0.087649,-0.083232,"hit",0.005558,0.999191,0.994137,"no"
30,3,116,57,0.085,0.024,"Narrow",-0.077678,0.066977,-0.082214,-0.117865,-0.035929,-0.102808,-0.055406,-0.07638,-0.075341,"hit",0.002337,0.990656,0.876187,"no"
30,3,117,58,0.085,0.024,"Narrow",-0.170408,0.044509,-0.183093,-0.146035,-0.203816,-0.158015,-0.161487,-0.18269,-0.172053,"hit",-0.001645,0.848212,0.637711,"no"
30,3,118,59,0.085,0.024,"Narrow",0.138853,0.044475,0.144693,0.147971,0.147224,0.127306,0.100956,0.170808,0.126866,"miss",-0.011987,0.997559,0.906819,"no"
30,3,120,60,0.085,0.024,"Narrow",0.186652,0.062857,0.173771,0.210969,0.161066,0.159565,0.23038,0.171278,0.178796,"hit",-0.007856,0.971858,0.526052,"no"
30,4,124,61,0.085,0.024,"Narrow",-0.046565,0.04949,-0.059542,-0.046547,-0.042035,-0.086727,-0.018238,-0.039278,-0.043621,"miss",0.002944,0.999801,0.979685,"no"
30,4,125,62,0.085,0.024,"Narrow",0.079356,0.034142,0.07348,0.064617,0.074677,0.068174,0.063309,0.126004,0.086702,"hit",0.007346,0.867785,0.855606,"no"
30,4,126,63,0.085,0.024,"Narrow",0.042268,0.043561,0.055065,0.069865,0.063593,0.044187,0.020768,0.012926,0.03871,"miss",-0.003557,0.999845,0.991366,"no"
30,4,127,64,0.085,0.024,"Narrow",0.136045,0.020626,0.138895,0.143605,0.120093,0.134373,0.146579,0.135577,0.130986,"hit",-0.005059,0.979995,0.993557,"no"
30,4,128,65,0.085,0.024,"Narrow",-0.003743,0.05237,0.000891,-0.009753,0.027436,-0.042783,0.010753,-0.004369,-0.000485,"hit",0.003259,0.992798,0.998798,"no"
30,4,131,66,0.085,0.024,"Narrow",-0.144299,0.035088,-0.133143,-0.154989,-0.125665,-0.120933,-0.15526,-0.164648,-0.138273,"hit",0.006026,0.982739,0.905455,"no"
30,4,136,67,0.085,0.024,"Narrow",-0.07375,0.036431,-0.075607,-0.064142,-0.091294,-0.098724,-0.058835,-0.055755,-0.07478,"hit",-0.00103,0.966494,0.937179,"no"
30,4,137,68,0.085,0.024,"Narrow",0.082371,0.061191,0.063428,0.054334,0.062042,0.093716,0.131172,0.070594,0.098169,"miss",0.015798,0.677235,0.684365,"no"
30,4,141,69,0.085,0.024,"Narrow",0.04078,0.025729,0.027559,0.049775,0.017668,0.039803,0.044396,0.052256,0.041448,"hit",0.000668,0.989056,0.987896,"no"
30,4,143,70,0.085,0.024,"Narrow",-0.016332,0.045186,-0.004991,-0.028248,-0.01395,0.009554,-0.050204,0.001185,-0.015567,"hit",0.000766,0.999842,0.997599,"no"
30,4,144,71,0.085,0.024,"Narrow",0.077041,0.01768,0.079048,0.067535,0.071964,0.077317,0.091053,0.077334,0.079661,"hit",0.00262,0.945429,0.95725,"no"
30,4,147,72,0.085,0.024,"Narrow",0.081671,0.058009,0.077077,0.077922,0.063307,0.04743,0.124005,0.095693,0.084172,"hit",0.002501,0.942551,0.843135,"no"
30,4,149,73,0.085,0.024,"Narrow",-0.083625,0.023263,-0.088907,-0.073049,-0.086205,-0.069026,-0.097415,-0.09243,-0.080121,"hit",0.003504,0.994218,0.9954,"no"
30,4,150,74,0.085,0.024,"Narrow",0.044428,0.052656,0.028982,0.07639,0.014342,0.027621,0.067789,0.035999,0.050835,"miss",0.006407,0.926541,0.919157,"no"
30,4,152,75,0.085,0.024,"Narrow",0.063601,0.037698,0.079304,0.060962,0.038102,0.048816,0.084082,0.086045,0.06388,"miss",0.000279,0.980086,0.955506,"no"
30,4,154,76,0.085,0.024,"Narrow",-0.196457,0.04213,-0.192943,-0.185052,-0.161558,-0.210209,-0.207517,-0.217949,-0.19436,"hit",0.002097,0.882306,0.639473,"no"
30,4,156,77,0.085,0.024,"Narrow",-0.078041,0.047179,-0.074684,-0.064552,-0.053562,-0.115973,-0.075865,-0.08025,-0.072842,"hit",0.005199,0.999742,0.952331,"no"
30,4,157,78,0.085,0.024,"Narrow",-0.044644,0.074469,-0.048023,-0.005055,-0.072409,-0.097452,-0.028307,-0.019998,-0.047832,"hit",-0.003188,0.966397,0.923769,"no"
30,4,158,79,0.085,0.024,"Narrow",0.052465,0.028162,0.052326,0.064296,0.071283,0.047221,0.058058,0.021467,0.034414,"miss",-0.01805,0.849199,0.901128,"yes"
30,4,159,80,0.085,0.024,"Narrow",0.02641,0.040269,0.017493,0.028991,0.051386,-0.000409,0.041008,0.011075,0.031207,"hit",0.004796,0.963679,0.967417,"no"
30,5,162,81,0.085,0.024,"Narrow",0.093007,0.031528,0.092623,0.076946,0.094203,0.071387,0.099365,0.123131,0.086598,"hit",-0.006408,0.999829,0.98778,"no"
30,5,164,82,0.085,0.024,"Narrow",-0.030166,0.021447,-0.019171,-0.024244,-0.048857,-0.034084,-0.028733,-0.014914,-0.030489,"hit",-0.000323,0.994729,0.99562,"no"
30,5,170,83,0.085,0.024,"Narrow",-0.040772,0.021525,-0.053925,-0.049223,-0.021867,-0.045516,-0.044007,-0.043247,-0.036642,"miss",0.00413,0.998982,0.997306,"no"
30,5,171,84,0.085,0.024,"Narrow",0.000664,0.072263,-0.014754,-0.017029,-0.05144,0.039161,0.027246,0.005382,-0.013586,"hit",-0.01425,0.848716,0.969077,"no"
30,5,172,85,0.085,0.024,"Narrow",0.090507,0.03443,0.104223,0.073328,0.102126,0.070023,0.108366,0.09869,0.089438,"hit",-0.001069,0.974708,0.93962,"no"
30,5,174,86,0.085,0.024,"Narrow",0.079441,0.0291,0.069901,0.067919,0.078149,0.095645,0.059841,0.09565,0.07865,"hit",-0.000791,0.979286,0.966602,"no"
30,5,175,87,0.085,0.024,"Narrow",0.003739,0.038958,0.007976,0.003645,0.016977,0.033856,-0.011907,-0.023876,0.013495,"hit",0.009756,0.921428,0.960172,"no"
30,5,176,88,0.085,0.024,"Narrow",-0.042883,0.042836,-0.033149,-0.044702,-0.077354,-0.018138,-0.042452,-0.031767,-0.044539,"hit",-0.001657,0.981271,0.965885,"no"
30,5,177,89,0.085,0.024,"Narrow",0.100514,0.035363,0.088357,0.106112,0.076917,0.105619,0.081129,0.132794,0.092095,"hit",-0.008419,0.999192,0.982199,"no"
30,5,180,90,0.085,0.024,"Narrow",-0.013616,0.038594,0.001146,-0.003565,-0.004055,-0.048458,-0.015992,0.003987,-0.01891,"miss",-0.005294,0.968262,0.978121,"no"
30,5,181,91,0.085,0.024,"Narrow",0.008989,0.034535,0.016969,0.035072,-0.007455,0.002214,0.020888,-0.005776,0.011183,"hit",0.002194,0.993384,0.994559,"no"
