"Participant","Block","TrialNum","TrialNumByLL","LikelihoodSD","LLType","LLMean","LSD","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","Outlier"
35,3,74,25,0.06,"Medium",0.028417,0.11623,0.026768,0.0355,-0.070958,0.009086,0.141687,0.034804,"hit",0.006387,"no"
35,3,79,26,0.06,"Medium",-0.006988,0.142786,0.079043,-0.090698,0.000758,0.059694,-0.083738,-0.006867,"hit",0.000122,"no"
35,3,83,27,0.06,"Medium",-0.004989,0.105353,-0.049473,-0.014389,0.048522,-0.075164,0.065559,0.00174,"hit",0.006729,"no"
35,3,86,28,0.06,"Medium",-0.032523,0.129605,-0.056061,-0.046545,-0.089305,0.080335,-0.05104,-0.0199,"hit",0.012623,"no"
35,3,88,29,0.06,"Medium",-0.025385,0.064868,0.002664,-0.010016,-0.061012,-0.065966,0.007404,-0.02611,"hit",-0.000725,"no"
35,3,90,30,0.06,"Medium",0.011019,0.084645,0.05201,-0.002458,0.027198,-0.058772,0.037117,0.004723,"hit",-0.006296,"no"
39,1,1,1,0.06,"Medium",-0.004338,0.092278,0.026237,-0.058981,-0.050102,0.044556,0.016599,-0.000879,"hit",0.003459,"no"
39,1,2,2,0.06,"Medium",0.041831,0.092512,0.058047,-0.011747,0.011285,0.001976,0.149597,0.055736,"hit",0.013904,"no"
39,1,3,3,0.06,"Medium",0.038217,0.090095,0.094098,0.063437,0.019298,-0.02503,0.039282,0.042149,"hit",0.003932,"no"
39,1,5,4,0.06,"Medium",-0.030632,0.082948,-0.063477,0.032773,-0.017575,-0.07073,-0.03415,-0.03216,"hit",-0.001529,"no"
39,1,8,5,0.06,"Medium",-0.009538,0.098004,0.010764,0.01239,0.060345,-0.064386,-0.066805,0.000041,"hit",0.009579,"no"
39,1,10,6,0.06,"Medium",-0.021789,0.07683,-0.086315,-0.016984,-0.038885,-0.020394,0.053631,-0.024119,"hit",-0.002329,"no"
39,1,11,7,0.06,"Medium",-0.023879,0.134206,-0.062227,0.031758,-0.123284,0.034642,-0.000286,-0.026367,"hit",-0.002488,"no"
39,1,16,8,0.06,"Medium",0.021716,0.102579,-0.038673,0.05374,-0.039579,0.059349,0.073742,0.031832,"hit",0.010117,"no"
39,1,18,9,0.06,"Medium",-0.002053,0.080147,-0.004963,0.033646,0.056011,-0.010495,-0.084464,0.003088,"hit",0.005141,"no"
39,1,25,10,0.06,"Medium",0.051853,0.114861,0.13061,0.027818,0.027968,-0.021558,0.094427,0.055946,"hit",0.004093,"no"
39,2,31,11,0.06,"Medium",-0.001884,0.055879,-0.002584,0.048302,0.001362,-0.017844,-0.038657,0.005817,"hit",0.007701,"no"
39,2,34,12,0.06,"Medium",-0.041836,0.067022,-0.050108,-0.003385,-0.082348,-0.007739,-0.065597,-0.044538,"hit",-0.002703,"no"
39,2,35,13,0.06,"Medium",-0.011883,0.106745,0.042389,-0.04191,0.059829,-0.009842,-0.109879,-0.009743,"hit",0.00214,"no"
39,2,38,14,0.06,"Medium",-0.046043,0.105345,-0.025787,-0.048322,-0.103581,0.037014,-0.089541,-0.020507,"miss",0.025536,"no"
39,2,39,15,0.06,"Medium",-0.022629,0.089883,-0.064587,0.038802,-0.069553,-0.004743,-0.013064,-0.022578,"hit",0.000051,"no"
39,2,43,16,0.06,"Medium",0.011328,0.079917,-0.023655,-0.029414,-0.017705,0.012986,0.114428,0.030473,"miss",0.019144,"no"
39,2,44,17,0.06,"Medium",0.023402,0.089676,0.063099,0.049023,0.077042,-0.009417,-0.062738,0.054023,"miss",0.030621,"yes"
39,2,46,18,0.06,"Medium",0.013573,0.065349,-0.01772,0.068309,0.014116,-0.003218,0.006376,0.009492,"hit",-0.004081,"no"
39,2,59,19,0.06,"Medium",0.022026,0.138275,0.019201,0.033074,0.0256,-0.103457,0.135712,0.024234,"hit",0.002208,"no"
39,2,60,20,0.06,"Medium",0.042115,0.08864,0.095926,0.094908,0.009441,0.030625,-0.020324,0.042683,"hit",0.000568,"no"
39,3,62,21,0.06,"Medium",0.023467,0.108823,-0.019459,0.077458,0.082451,-0.036362,0.013249,0.030023,"hit",0.006556,"no"
39,3,66,22,0.06,"Medium",-0.029152,0.125694,-0.026152,-0.139207,0.02631,-0.026286,0.019577,-0.02233,"hit",0.006822,"no"
39,3,67,23,0.06,"Medium",-0.046559,0.103749,-0.061475,-0.068142,0.047291,-0.035939,-0.11453,-0.03006,"miss",0.016499,"no"
39,3,69,24,0.06,"Medium",-0.018896,0.137524,0.064668,0.015461,-0.120876,-0.006631,-0.047104,-0.011111,"hit",0.007786,"no"
39,3,70,25,0.06,"Medium",0.074093,0.041351,0.06713,0.054548,0.107435,0.061468,0.079884,0.070843,"hit",-0.00325,"no"
39,3,74,26,0.06,"Medium",-0.029937,0.053599,-0.051905,-0.037296,-0.027917,-0.066264,0.033697,-0.031064,"hit",-0.001127,"no"
39,3,77,27,0.06,"Medium",-0.064228,0.107786,-0.124482,-0.075521,-0.066135,0.024094,-0.079098,-0.062049,"hit",0.002179,"no"
39,3,82,28,0.06,"Medium",0.003911,0.079684,-0.014264,-0.06031,0.001969,0.001423,0.09074,0.002173,"hit",-0.001739,"no"
39,3,84,29,0.06,"Medium",0.010283,0.273496,0.101216,0.207249,-0.140361,-0.049098,-0.067589,-0.000421,"hit",-0.010704,"no"
39,3,85,30,0.06,"Medium",-0.004161,0.079634,-0.009002,-0.054121,0.028876,0.046113,-0.03267,0.000236,"hit",0.004397,"no"
41,1,4,1,0.06,"Medium",-0.014753,0.097356,-0.044362,0.00927,0.006587,-0.095464,0.050204,-0.041275,"miss",-0.026522,"no"
41,1,5,2,0.06,"Medium",0.025193,0.103672,-0.018857,0.055869,0.036832,-0.0531,0.105223,0.02912,"hit",0.003926,"no"
41,1,6,3,0.06,"Medium",-0.062232,0.110896,-0.071133,-0.12468,-0.117718,0.003363,-0.000992,-0.072671,"hit",-0.010439,"no"
41,1,7,4,0.06,"Medium",-0.014685,0.104431,-0.066431,-0.009089,-0.063357,-0.052498,0.117952,-0.018381,"hit",-0.003696,"no"
41,1,12,5,0.06,"Medium",0.059312,0.117837,0.115445,-0.023202,0.113109,0.027273,0.063933,0.084611,"miss",0.025299,"no"
41,1,18,6,0.06,"Medium",0.016389,0.062886,0.031932,0.061785,-0.010034,-0.014445,0.012708,0.026131,"hit",0.009742,"no"
41,1,23,7,0.06,"Medium",0.027046,0.216983,0.103593,-0.13653,0.042162,-0.061342,0.187348,0.048412,"miss",0.021366,"no"
41,1,26,8,0.06,"Medium",-0.010927,0.116827,0.062787,-0.093548,0.018071,-0.034273,-0.007669,0.006503,"miss",0.01743,"no"
41,1,27,9,0.06,"Medium",-0.013727,0.060563,-0.006214,-0.057339,0.003884,-0.042659,0.033694,-0.008165,"hit",0.005562,"no"
41,1,29,10,0.06,"Medium",0.026876,0.106512,0.088677,0.038267,0.022449,0.084845,-0.09986,-0.011297,"miss",-0.038173,"yes"
41,2,33,11,0.06,"Medium",0.006917,0.091649,-0.040106,-0.024507,0.078699,0.002638,0.017863,0.005831,"hit",-0.001086,"no"
41,2,35,12,0.06,"Medium",-0.01745,0.060537,-0.052852,-0.005136,-0.056068,-0.007468,0.034273,0.158489,"miss",0.175939,"yes"
41,2,37,13,0.06,"Medium",0.008909,0.100967,-0.005665,0.01137,0.097481,-0.034117,-0.024524,0.018996,"hit",0.010087,"no"
41,2,40,14,0.06,"Medium",-0.039169,0.09579,0.034107,-0.01546,-0.086468,-0.06937,-0.058651,-0.037936,"hit",0.001232,"no"
41,2,41,15,0.06,"Medium",-0.042933,0.08143,-0.025431,0.027443,-0.065943,-0.055148,-0.095586,-0.036751,"hit",0.006182,"no"
41,2,52,16,0.06,"Medium",0.029725,0.08914,0.041875,-0.053401,0.035339,0.044161,0.080651,0.047782,"miss",0.018057,"no"
41,2,53,17,0.06,"Medium",-0.00373,0.082926,-0.064796,-0.013825,-0.031947,0.03096,0.06096,0.004404,"hit",0.008134,"no"
41,2,54,18,0.06,"Medium",-0.004242,0.078654,0.018861,-0.070701,0.00938,0.028141,-0.006889,0.002434,"hit",0.006676,"no"
41,2,55,19,0.06,"Medium",-0.011334,0.067644,0.011073,-0.069921,-0.017543,0.011092,0.00863,-0.000568,"hit",0.010766,"no"
41,2,56,20,0.06,"Medium",-0.007835,0.025309,-0.022588,-0.020313,-0.003765,0.007506,-0.000013,-0.008074,"hit",-0.000239,"no"
41,3,62,21,0.06,"Medium",-0.027649,0.098519,0.054143,-0.050304,-0.048093,0.002407,-0.096396,-0.031672,"hit",-0.004023,"no"
41,3,65,22,0.06,"Medium",0.044189,0.146384,0.067682,0.157845,-0.040897,0.045673,-0.00936,0.073315,"miss",0.029127,"no"
41,3,67,23,0.06,"Medium",0.041428,0.098815,0.043879,0.001629,-0.027023,0.094213,0.094441,0.035991,"hit",-0.005436,"no"
41,3,69,24,0.06,"Medium",0.006833,0.085726,0.019633,0.001502,0.03132,0.071732,-0.090022,0.045565,"miss",0.038732,"no"
41,3,70,25,0.06,"Medium",0.004102,0.131324,0.097012,0.052388,-0.055674,-0.045447,-0.027767,-0.026617,"miss",-0.030719,"no"
41,3,78,26,0.06,"Medium",0.006028,0.094809,0.033061,-0.054173,0.06455,0.030355,-0.043654,-0.011148,"miss",-0.017176,"no"
41,3,81,27,0.06,"Medium",-0.00277,0.08193,-0.063708,0.001578,0.038923,-0.030742,0.040099,0.001447,"hit",0.004217,"no"
41,3,82,28,0.06,"Medium",0.01556,0.172172,0.040062,0.085682,-0.137051,0.038585,0.050521,0.016188,"hit",0.000628,"no"
41,3,84,29,0.06,"Medium",0.037351,0.067101,0.003309,0.026226,0.041672,0.093416,0.022132,0.052191,"hit",0.01484,"no"
41,3,90,30,0.06,"Medium",0.009558,0.140547,0.118939,-0.014139,-0.027732,-0.065658,0.036378,0.041781,"miss",0.032223,"no"
43,1,1,1,0.06,"Medium",-0.02708,0.107992,-0.126185,-0.018451,0.003736,-0.005999,0.011499,-0.014108,"hit",0.012972,"no"
43,1,2,2,0.06,"Medium",-0.028783,0.133848,-0.061702,-0.056195,-0.070265,0.090721,-0.046471,-0.052134,"miss",-0.023351,"no"
43,1,9,3,0.06,"Medium",-0.084683,0.053324,-0.114578,-0.070722,-0.119727,-0.07212,-0.04627,-0.078726,"hit",0.005957,"no"
43,1,13,4,0.06,"Medium",0.018995,0.079314,-0.049686,0.056091,0.019385,0.023733,0.045451,0.01921,"hit",0.000216,"no"
43,1,17,5,0.06,"Medium",-0.022907,0.07767,-0.055802,-0.023851,-0.014708,0.043872,-0.064044,-0.021016,"hit",0.001891,"no"
43,1,20,6,0.06,"Medium",-0.045368,0.103042,-0.006607,0.00023,-0.025897,-0.126139,-0.068429,-0.032351,"hit",0.013017,"no"
43,1,21,7,0.06,"Medium",-0.000211,0.1826,-0.097002,0.143778,-0.012814,-0.054822,0.019805,-0.008855,"hit",-0.008644,"no"
43,1,25,8,0.06,"Medium",0.021571,0.051564,-0.002158,-0.007501,0.05503,0.01873,0.043756,0.01842,"hit",-0.003151,"no"
43,1,28,9,0.06,"Medium",-0.04694,0.065301,-0.017693,-0.060077,-0.02872,-0.100011,-0.028202,-0.041323,"hit",0.005617,"no"
43,1,29,10,0.06,"Medium",0.013705,0.154491,-0.083767,-0.008783,0.031891,0.129803,-0.000618,0.002532,"hit",-0.011173,"no"
43,2,32,11,0.06,"Medium",-0.015507,0.128995,0.05841,-0.098062,-0.073474,0.007336,0.028255,-0.019326,"hit",-0.003819,"no"
43,2,33,12,0.06,"Medium",0.004545,0.080167,-0.016706,0.057088,-0.038811,0.039274,-0.018119,-0.001543,"hit",-0.006088,"no"
43,2,34,13,0.06,"Medium",0.018091,0.1497,-0.054258,0.098404,-0.017032,-0.062939,0.12628,0.03303,"hit",0.014939,"no"
43,2,37,14,0.06,"Medium",-0.012165,0.097175,0.006722,-0.098562,0.018598,0.01319,-0.000773,-0.004978,"hit",0.007187,"no"
43,2,40,15,0.06,"Medium",0.003937,0.176954,0.057621,-0.048206,0.117649,-0.109112,0.001731,-0.002406,"hit",-0.006342,"no"
43,2,43,16,0.06,"Medium",-0.049722,0.134482,-0.014417,0.001609,-0.167952,-0.038838,-0.029013,-0.084776,"miss",-0.035053,"yes"
43,2,46,17,0.06,"Medium",-0.013895,0.066,0.013087,0.034283,-0.036422,-0.038431,-0.041991,-0.012989,"hit",0.000906,"no"
43,2,51,18,0.06,"Medium",-0.00048,0.145127,-0.08098,-0.079519,0.052706,0.071732,0.033659,0.007946,"hit",0.008426,"no"
43,2,57,19,0.06,"Medium",-0.009284,0.104596,0.013534,-0.010511,-0.079176,-0.063288,0.093022,-0.010499,"hit",-0.001215,"no"
43,2,58,20,0.06,"Medium",-0.001964,0.097056,-0.046114,-0.056729,0.0627,-0.001762,0.032087,0.008948,"hit",0.010912,"no"
43,3,61,21,0.06,"Medium",0.027756,0.078346,0.042496,0.031159,0.094521,0.007964,-0.037359,0.030172,"hit",0.002416,"no"
43,3,63,22,0.06,"Medium",0.026155,0.036559,0.020612,0.056334,0.037203,0.015186,0.00144,0.025982,"hit",-0.000173,"no"
43,3,64,23,0.06,"Medium",-0.028841,0.070022,0.000887,-0.036898,-0.070188,-0.066545,0.02854,-0.036262,"hit",-0.007421,"no"
43,3,69,24,0.06,"Medium",0.003424,0.140021,0.066293,0.09575,-0.048518,-0.060113,-0.036293,0.006721,"hit",0.003297,"no"
43,3,71,25,0.06,"Medium",-0.013468,0.042143,-0.011562,0.009827,0.012935,-0.023551,-0.054987,-0.018673,"hit",-0.005205,"no"
43,3,76,26,0.06,"Medium",0.000628,0.12276,-0.061945,-0.056698,-0.01852,0.082362,0.05794,0.007012,"hit",0.006385,"no"
43,3,79,27,0.06,"Medium",-0.023456,0.071837,-0.02199,-0.060178,0.012719,0.021092,-0.068923,-0.022394,"hit",0.001062,"no"
43,3,80,28,0.06,"Medium",-0.005555,0.170173,-0.136236,0.087804,0.04333,0.01661,-0.039283,-0.013684,"hit",-0.008129,"no"
43,3,87,29,0.06,"Medium",0.007563,0.080752,-0.051274,0.025823,-0.028344,0.008264,0.083347,0.015008,"hit",0.007445,"no"
43,3,90,30,0.06,"Medium",0.010253,0.125429,0.08228,0.021463,-0.090188,-0.001034,0.038744,0.024187,"hit",0.013934,"no"
45,1,5,1,0.06,"Medium",-0.053226,0.107944,-0.001362,-0.081557,0.004597,-0.122352,-0.065458,-0.404537,"miss",-0.351311,"bad"
45,1,6,2,0.06,"Medium",-0.013951,0.081364,0.026133,0.039758,-0.030243,-0.052465,-0.052936,0.014487,"miss",0.028437,"bad"
45,1,10,3,0.06,"Medium",0.013899,0.133664,0.014124,-0.027832,0.089913,0.096923,-0.103634,-0.252486,"miss",-0.266384,"bad"
45,1,18,4,0.06,"Medium",0.013668,0.139675,0.113993,-0.051434,0.037852,0.057752,-0.089821,0.218786,"miss",0.205118,"bad"
45,1,19,5,0.06,"Medium",0.019564,0.117679,0.006765,0.075511,0.095105,0.036129,-0.115691,-0.437081,"miss",-0.456644,"bad"
45,1,20,6,0.06,"Medium",0.023151,0.121039,0.017858,0.035814,-0.074512,-0.010118,0.146715,0.412085,"miss",0.388934,"bad"
45,1,21,7,0.06,"Medium",-0.005603,0.23148,0.050947,-0.006839,0.092195,-0.206238,0.041921,0.063225,"miss",0.068828,"bad"
45,1,22,8,0.06,"Medium",-0.004707,0.107977,0.051754,0.045156,-0.039602,-0.073742,-0.007103,0.438494,"miss",0.443202,"bad"
45,1,29,9,0.06,"Medium",-0.006338,0.188021,0.067125,0.031117,-0.151765,0.076274,-0.054443,-0.375525,"miss",-0.369187,"bad"
45,1,30,10,0.06,"Medium",-0.051708,0.126523,-0.106643,-0.034319,0.041438,-0.114932,-0.044083,-0.309138,"miss",-0.25743,"bad"
45,2,32,11,0.06,"Medium",0.006593,0.169252,0.033564,-0.151222,0.039777,0.028003,0.082845,-0.210702,"miss",-0.217295,"bad"
45,2,33,12,0.06,"Medium",0.009449,0.088649,-0.041851,0.048917,0.065259,0.012236,-0.037315,0.263199,"miss",0.253749,"bad"
45,2,41,13,0.06,"Medium",-0.024805,0.128051,-0.006766,0.014716,-0.031034,-0.14069,0.039748,-0.162758,"miss",-0.137953,"bad"
45,2,43,14,0.06,"Medium",-0.009864,0.062298,0.008642,-0.051056,0.016463,0.019686,-0.043055,-0.408598,"miss",-0.398734,"bad"
45,2,44,15,0.06,"Medium",-0.022227,0.124125,-0.007621,0.02244,-0.117122,0.04104,-0.049871,-0.03198,"hit",-0.009754,"bad"
45,2,50,16,0.06,"Medium",-0.027891,0.108154,-0.087057,-0.017999,-0.015321,0.057789,-0.076866,0.432228,"miss",0.460119,"bad"
45,2,53,17,0.06,"Medium",-0.001482,0.100035,0.068758,0.006772,-0.035667,-0.062833,0.015559,0.33449,"miss",0.335972,"bad"
45,2,54,18,0.06,"Medium",-0.034307,0.050362,-0.015087,-0.014292,-0.071444,-0.017146,-0.053567,-0.445399,"miss",-0.411092,"bad"
45,2,58,19,0.06,"Medium",-0.019348,0.174525,-0.12285,0.066443,0.083888,-0.051029,-0.073192,-0.255534,"miss",-0.236186,"bad"
45,2,59,20,0.06,"Medium",-0.008572,0.113371,0.034629,-0.064126,0.009294,0.068173,-0.090828,0.079363,"miss",0.087935,"bad"
45,3,61,21,0.06,"Medium",-0.018167,0.068176,0.014972,-0.057106,-0.052544,-0.0307,0.034545,0.258379,"miss",0.276545,"bad"
45,3,63,22,0.06,"Medium",0.024937,0.228302,0.160942,-0.127986,-0.063395,0.059285,0.09584,-0.406545,"miss",-0.431482,"bad"
45,3,66,23,0.06,"Medium",0.036793,0.056583,0.027164,0.005429,0.01087,0.071297,0.069206,-0.081983,"miss",-0.118777,"bad"
45,3,71,24,0.06,"Medium",-0.007587,0.065762,0.037056,-0.017878,-0.006528,-0.054406,0.003822,-0.443854,"miss",-0.436267,"bad"
45,3,73,25,0.06,"Medium",0.029221,0.109866,0.040672,-0.065789,0.068431,0.010066,0.092725,0.405468,"miss",0.376247,"bad"
45,3,75,26,0.06,"Medium",-0.018763,0.070613,-0.018966,0.035623,-0.028929,-0.062637,-0.018904,-0.143438,"miss",-0.124675,"bad"
45,3,76,27,0.06,"Medium",-0.009987,0.077477,0.017622,0.010062,0.037162,-0.054525,-0.060259,0.023612,"miss",0.033599,"bad"
45,3,78,28,0.06,"Medium",-0.012197,0.080713,0.035577,-0.076849,-0.008198,-0.008001,-0.003515,0.027467,"miss",0.039664,"bad"
45,3,79,29,0.06,"Medium",0.032778,0.071906,0.099367,0.019185,0.015714,0.02427,0.005353,-0.335048,"miss",-0.367826,"bad"
45,3,83,30,0.06,"Medium",0.014611,0.050767,-0.006952,0.014911,0.022626,0.057389,-0.014921,0.136008,"miss",0.121398,"bad"
47,1,2,1,0.06,"Medium",0.007692,0.146065,0.123534,-0.01901,0.042013,-0.065797,-0.042279,-0.001282,"hit",-0.008974,"no"
47,1,5,2,0.06,"Medium",0.047669,0.129161,-0.019628,0.075935,0.117337,-0.029528,0.094228,0.047581,"hit",-0.000088,"no"
47,1,6,3,0.06,"Medium",0.024969,0.081158,-0.017744,0.018239,0.072812,0.069357,-0.017817,0.023496,"hit",-0.001473,"no"
47,1,8,4,0.06,"Medium",0.003734,0.053544,0.048452,0.001068,0.01777,-0.002272,-0.046348,0.013203,"hit",0.009469,"no"
47,1,9,5,0.06,"Medium",0.004707,0.091613,0.047704,0.001069,-0.027823,0.069453,-0.066868,-0.005353,"hit",-0.01006,"no"
47,1,10,6,0.06,"Medium",0.011587,0.147035,0.038185,-0.008139,-0.120022,0.028063,0.119851,0.01772,"hit",0.006132,"no"
47,1,20,7,0.06,"Medium",-0.011802,0.07606,-0.0567,0.048078,-0.003661,-0.019325,-0.0274,-0.013304,"hit",-0.001502,"no"
47,1,21,8,0.06,"Medium",0.017595,0.101032,-0.027006,-0.009709,-0.014905,0.096692,0.042902,0.028686,"hit",0.011091,"no"
47,1,22,9,0.06,"Medium",0.008031,0.068377,0.033616,-0.016251,0.012158,0.059162,-0.04853,0.010395,"hit",0.002364,"no"
47,1,24,10,0.06,"Medium",0.017074,0.120676,-0.046966,0.116748,0.023115,0.019427,-0.026955,0.02612,"hit",0.009046,"no"
47,2,31,11,0.06,"Medium",0.008028,0.097753,0.016035,-0.012364,-0.076743,0.028661,0.084549,0.01295,"hit",0.004923,"no"
47,2,42,12,0.06,"Medium",0.021668,0.077144,0.028677,0.087535,0.018865,0.029077,-0.055814,0.02556,"hit",0.003892,"no"
47,2,46,13,0.06,"Medium",-0.076745,0.180548,-0.119786,0.071634,-0.16394,-0.109494,-0.062142,-0.092806,"miss",-0.01606,"no"
47,2,51,14,0.06,"Medium",0.012658,0.191786,-0.066282,0.058806,0.16853,-0.041552,-0.056214,-0.019921,"miss",-0.032579,"yes"
47,2,52,15,0.06,"Medium",-0.048933,0.104227,-0.055707,-0.011655,-0.115216,0.02005,-0.082138,-0.055017,"hit",-0.006084,"no"
47,2,53,16,0.06,"Medium",0.012521,0.097057,0.096541,0.00881,-0.002767,-0.032328,-0.007651,0.002866,"hit",-0.009655,"no"
47,2,55,17,0.06,"Medium",0.051381,0.057024,0.088671,0.008839,0.056942,0.047273,0.05518,0.057904,"hit",0.006524,"no"
47,2,57,18,0.06,"Medium",-0.010373,0.107192,-0.08262,0.0249,-0.038583,-0.049343,0.093779,-0.010555,"hit",-0.000182,"no"
47,2,59,19,0.06,"Medium",0.026259,0.132623,0.051516,0.071701,0.05693,-0.091544,0.042691,0.012456,"hit",-0.013802,"no"
47,2,60,20,0.06,"Medium",0.025128,0.094438,-0.028061,-0.017267,0.05693,0.082311,0.031725,0.01996,"hit",-0.005167,"no"
47,3,65,21,0.06,"Medium",0.028944,0.129551,0.113228,0.017285,0.03759,-0.068047,0.044666,0.036087,"hit",0.007142,"no"
47,3,67,22,0.06,"Medium",-0.012588,0.100409,0.013001,-0.044953,0.058483,-0.070185,-0.019285,-0.017406,"hit",-0.004818,"no"
47,3,68,23,0.06,"Medium",0.009566,0.103464,-0.038207,0.016787,-0.015049,-0.05178,0.136077,0.00314,"hit",-0.006426,"no"
47,3,71,24,0.06,"Medium",-0.036239,0.072411,-0.062429,0.008151,0.006017,-0.055838,-0.077096,-0.040446,"hit",-0.004206,"no"
47,3,74,25,0.06,"Medium",0.044048,0.153341,0.124706,-0.000684,0.099014,-0.065052,0.062254,0.055223,"hit",0.011175,"no"
47,3,80,26,0.06,"Medium",-0.032482,0.081936,-0.065861,0.02053,-0.080825,-0.011583,-0.02467,-0.023245,"hit",0.009237,"no"
47,3,85,27,0.06,"Medium",-0.023354,0.168975,0.096618,-0.108758,-0.102759,-0.003138,0.001269,-0.01137,"hit",0.011984,"no"
47,3,87,28,0.06,"Medium",-0.002237,0.029494,-0.027779,-0.000055,0.002144,0.011419,0.003088,-0.003861,"hit",-0.001624,"no"
47,3,88,29,0.06,"Medium",-0.071537,0.163825,-0.004775,-0.110905,0.004322,-0.193951,-0.052376,-0.070858,"hit",0.000679,"no"
47,3,89,30,0.06,"Medium",0.018203,0.067666,0.07519,-0.00027,-0.000679,0.035374,-0.018601,0.013847,"hit",-0.004356,"no"
49,1,1,1,0.06,"Medium",0.012045,0.158294,0.112099,-0.01714,-0.103102,0.041754,0.026616,0.027098,"miss",0.015052,"bad"
49,1,3,2,0.06,"Medium",0.020468,0.03834,0.024108,0.038575,0.018062,-0.012359,0.033951,0.017477,"hit",-0.002991,"bad"
49,1,4,3,0.06,"Medium",0.018882,0.130626,0.040875,-0.051963,-0.055795,0.092019,0.069274,0.016879,"hit",-0.002003,"bad"
49,1,9,4,0.06,"Medium",0.001033,0.1388,0.107085,-0.013109,-0.08642,-0.01139,0.008999,0.00383,"hit",0.002797,"bad"
49,1,12,5,0.06,"Medium",-0.024963,0.159987,-0.118705,0.06648,0.054799,-0.01386,-0.113532,-0.035146,"hit",-0.010183,"bad"
49,1,19,6,0.06,"Medium",-0.0365,0.118968,0.008262,-0.133446,-0.031594,0.015665,-0.041389,-0.039011,"hit",-0.002511,"bad"
49,1,24,7,0.06,"Medium",-0.02698,0.174398,0.012603,-0.136843,0.099032,-0.023219,-0.086473,-0.021031,"hit",0.005949,"bad"
49,1,25,8,0.06,"Medium",0.003754,0.111147,0.098583,-0.001871,0.024676,-0.037582,-0.065039,-0.002446,"hit",-0.006199,"bad"
49,1,26,9,0.06,"Medium",0.002441,0.096619,-0.06574,-0.042882,0.03502,0.004168,0.081639,0.00486,"hit",0.002419,"bad"
49,1,29,10,0.06,"Medium",-0.0183,0.183534,-0.080287,-0.11677,-0.048337,0.117721,0.036176,-0.037797,"miss",-0.019497,"bad"
49,2,31,11,0.06,"Medium",-0.023687,0.096186,-0.054605,-0.042006,0.060745,-0.009113,-0.073454,-0.02341,"hit",0.000276,"bad"
49,2,32,12,0.06,"Medium",0.012074,0.065434,-0.031329,0.034686,-0.022108,0.032601,0.046522,0.017809,"hit",0.005734,"bad"
49,2,33,13,0.06,"Medium",-0.036103,0.100185,0.010526,-0.09686,0.003014,-0.085968,-0.011229,-0.030956,"hit",0.005148,"bad"
49,2,34,14,0.06,"Medium",-0.020655,0.089247,-0.017112,-0.017036,0.045692,0.008977,-0.123795,-0.022653,"hit",-0.001998,"bad"
49,2,36,15,0.06,"Medium",0.047225,0.163821,0.095714,-0.037787,-0.031185,0.152523,0.056861,0.055968,"hit",0.008743,"bad"
49,2,40,16,0.06,"Medium",0.000467,0.119551,-0.028397,-0.050005,0.101801,-0.024843,0.003781,0.007279,"hit",0.006811,"bad"
49,2,43,17,0.06,"Medium",0.027534,0.057997,0.023493,-0.022655,0.046128,0.021132,0.069569,0.020058,"hit",-0.007475,"bad"
49,2,49,18,0.06,"Medium",-0.03159,0.118265,0.044366,-0.087307,0.021262,-0.077844,-0.058427,-0.029764,"hit",0.001826,"bad"
49,2,55,19,0.06,"Medium",-0.020889,0.108207,0.015841,0.008436,-0.106366,0.024157,-0.046515,-0.03212,"hit",-0.011231,"bad"
49,2,59,20,0.06,"Medium",0.03526,0.119431,0.064586,0.08196,0.103125,-0.038028,-0.035342,0.042316,"hit",0.007056,"bad"
49,3,63,21,0.06,"Medium",-0.021413,0.121174,-0.049523,0.083377,-0.054232,0.003876,-0.09056,-0.000404,"miss",0.021009,"bad"
49,3,64,22,0.06,"Medium",-0.0072,0.074201,0.010744,-0.018755,0.05608,-0.013375,-0.070692,-0.001641,"hit",0.005558,"bad"
49,3,65,23,0.06,"Medium",0.013061,0.051899,-0.017939,0.013433,-0.018011,0.027504,0.060318,0.016068,"hit",0.003007,"bad"
49,3,68,24,0.06,"Medium",0.026357,0.107903,0.000211,0.02006,-0.030942,0.113737,0.028719,0.03073,"hit",0.004373,"bad"
49,3,72,25,0.06,"Medium",0.0303,0.141899,0.137562,-0.055479,-0.003102,0.0428,0.029718,0.025801,"hit",-0.004498,"bad"
49,3,73,26,0.06,"Medium",0.012508,0.053071,0.046409,0.027656,0.017053,0.027752,-0.056331,0.001923,"hit",-0.010585,"bad"
49,3,76,27,0.06,"Medium",-0.012913,0.186896,-0.16054,0.041409,0.080951,0.020141,-0.046527,-0.020062,"hit",-0.007148,"bad"
49,3,78,28,0.06,"Medium",-0.033308,0.062522,-0.057533,-0.00581,0.011609,-0.051146,-0.063661,-0.023618,"hit",0.00969,"bad"
49,3,81,29,0.06,"Medium",-0.024713,0.037566,0.003467,-0.037696,-0.016117,-0.01501,-0.058208,-0.023295,"hit",0.001418,"bad"
49,3,90,30,0.06,"Medium",0.055633,0.151204,0.160608,0.115277,0.004713,-0.016962,0.014529,0.067116,"hit",0.011483,"bad"
53,1,4,1,0.06,"Medium",-0.032716,0.17261,0.034908,-0.184157,0.011689,-0.022927,-0.003093,-0.065278,"miss",-0.032562,"no"
